t,regime,prediction,target,abs_error,alpha_final
13552,2,-0.38214785,-0.39796773,0.015819877,0.6276841
13553,2,-0.40704727,-0.3991557,0.007891566,0.62435704
13554,2,-0.41739357,-0.28458077,0.1328128,0.624541
13555,2,-0.23325193,-0.27070543,0.037453502,0.62625015
13556,2,-0.24972865,-0.22739509,0.022333562,0.6170989
13557,2,-0.20214245,-0.21141422,0.009271771,0.6163816
13558,2,-0.19955136,-0.17091548,0.028635874,0.6129456
13559,2,-0.14985614,-0.03104856,0.11880758,0.6119132
13560,2,0.053321198,0.07845824,0.025137044,0.6088975
13561,2,0.17417355,0.16145977,0.012713775,0.59747326
13562,2,0.24822159,0.28788024,0.03965865,0.5883649
13563,2,0.3903991,0.46241263,0.07201353,0.5814047
13564,2,0.58867574,0.5842999,0.0043758154,0.5713946
13565,2,0.6955932,0.7514194,0.055826247,0.5578265
13566,2,0.861575,0.90450495,0.042929947,0.55041444
13567,2,0.9983412,0.9063903,0.09195089,0.5402542
13568,2,0.9539058,0.97363687,0.019731045,0.52622575
13569,2,1.0069817,1.0521729,0.04519117,0.5287734
13570,2,1.0758094,1.2186749,0.14286554,0.5260595
13571,2,1.2399013,1.2378806,0.0020207167,0.5277574
13572,2,1.2316123,1.2657287,0.034116387,0.5128527
13573,2,1.2422421,1.1656573,0.076584816,0.5127529
13574,2,1.1225966,1.1331545,0.01055789,0.5038165
13575,2,1.0881859,1.1515244,0.06333852,0.51181823
13576,2,1.1136757,1.0505408,0.06313491,0.5160259
13577,2,1.0024222,1.1693494,0.16692722,0.5088835
13578,2,1.1482552,1.2051951,0.05693984,0.5250067
13579,2,1.1810035,1.0923856,0.0886178,0.5156627
13580,2,1.0501899,1.0553766,0.005186796,0.5057593
13581,2,1.0141487,1.0470667,0.032917976,0.51485205
13582,2,1.0127817,0.9920425,0.020739257,0.5180114
13583,2,0.95519006,0.90817463,0.04701543,0.51623386
13584,2,0.8655796,0.8606091,0.004970491,0.51802504
13585,2,0.8234868,0.85210824,0.028621435,0.5242195
13586,2,0.828473,0.82827926,0.0001937151,0.52838016
13587,2,0.809062,0.73356205,0.07549995,0.5283857
13588,2,0.69904435,0.5877159,0.11132842,0.52789605
13589,2,0.5269137,0.58136445,0.05445075,0.533678
13590,2,0.55102444,0.5776479,0.026623487,0.5467568
13591,2,0.56551933,0.65087235,0.08535302,0.5472689
13592,2,0.67385226,0.5625561,0.11129618,0.54883593
13593,2,0.5507268,0.47865206,0.07207471,0.54079866
13594,2,0.4462266,0.36496955,0.081257045,0.54773337
13595,2,0.3073057,0.24587914,0.06142655,0.55435973
13596,2,0.16821195,0.13335371,0.03485824,0.5639367
13597,2,0.04397379,0.025469786,0.018504003,0.5741115
13598,2,-0.07160124,0.04343066,0.1150319,0.58362716
13599,2,0.0074632764,0.036260996,0.02879772,0.5928398
13600,2,0.016357705,-0.04769329,0.064050995,0.59132385
13601,2,-0.102632366,-0.11037021,0.007737845,0.59171975
13602,2,-0.17395222,-0.13521475,0.038737476,0.59856904
13603,2,-0.18285231,-0.23421659,0.051364273,0.6037215
13604,2,-0.3180249,-0.30444762,0.013577282,0.6049408
13605,2,-0.39169014,-0.29604876,0.095641375,0.6124145
13606,2,-0.33872318,-0.27564895,0.06307423,0.6184372
13607,2,-0.29085004,-0.39514273,0.10429269,0.61799115
13608,2,-0.48207974,-0.36427483,0.117804915,0.61425036
13609,2,-0.3955282,-0.3750806,0.020447612,0.6249341
13610,2,-0.4065737,-0.46200815,0.055434436,0.6221857
13611,2,-0.5405924,-0.56481344,0.024221063,0.62116003
13612,2,-0.6752978,-0.42632934,0.24896845,0.62551755
13613,2,-0.39896,-0.48628438,0.08732438,0.63755274
13614,2,-0.5241464,-0.5113419,0.012804449,0.62488383
13615,2,-0.55866784,-0.45257965,0.10608819,0.6292673
13616,2,-0.45080823,-0.3128596,0.13794863,0.63279706
13617,2,-0.23657358,-0.32676634,0.090192765,0.6301999
13618,2,-0.3130014,-0.24374418,0.069257215,0.6187018
13619,2,-0.1986269,-0.30539033,0.10676342,0.6208043
13620,2,-0.33191895,-0.15204294,0.17987601,0.6132087
13621,2,-0.08059192,-0.26023328,0.17964137,0.619508
13622,2,-0.29726815,-0.19026516,0.10700299,0.6060469
13623,2,-0.17463426,-0.13942593,0.03520833,0.6157869
13624,2,-0.10943447,-0.085369386,0.024065085,0.6103365
13625,2,-0.046325102,0.02306862,0.069393724,0.6063463
13626,2,0.09746681,0.25474238,0.15727557,0.6019712
13627,2,0.40615445,0.31837946,0.08777499,0.5925433
13628,2,0.42357874,0.42536798,0.001789242,0.57364035
13629,2,0.52450156,0.4638679,0.06063366,0.5686425
13630,2,0.5322002,0.61223155,0.080031335,0.5597194
13631,2,0.7030556,0.71570224,0.0126466155,0.5581007
13632,2,0.797302,0.7883023,0.008999705,0.5471202
13633,2,0.852033,0.7698764,0.0821566,0.539713
13634,2,0.7993015,0.9202095,0.12090802,0.5325497
13635,2,0.97052455,1.034314,0.06378949,0.5391714
13636,2,1.0773484,0.99911755,0.0782308,0.5302143
13637,2,1.0090994,1.0674276,0.05832827,0.517774
13638,2,1.0750054,0.9965298,0.078475595,0.5244029
13639,2,0.9800426,1.1667218,0.18667924,0.51447976
13640,2,1.173694,1.2171595,0.043465495,0.5299473
13641,2,1.2095488,1.1690545,0.040494323,0.5166547
13642,2,1.141744,1.0833414,0.058402658,0.5088063
13643,2,1.0418981,1.1677177,0.12581956,0.50881964
13644,2,1.1426728,1.1500344,0.0073616505,0.5217765
13645,2,1.1184238,1.1913973,0.07297349,0.51256657
13646,2,1.162522,1.1280382,0.03448379,0.51671433
13647,2,1.088445,1.0635512,0.02489376,0.50901425
13648,2,1.0192024,1.0204532,0.0012508631,0.5118055
13649,2,0.97865605,0.96782446,0.0108315945,0.5159491
13650,2,0.9276135,0.8714729,0.0561406,0.5177241
13651,2,0.82469356,0.80250776,0.022185802,0.51898015
13652,2,0.75858516,0.78283924,0.024254084,0.5257789
13653,2,0.7543116,0.77088964,0.016578019,0.53160477
13654,2,0.75366133,0.7202415,0.033419847,0.5330815
13655,2,0.69889957,0.67512506,0.023774505,0.53286153
13656,2,0.65297204,0.5070363,0.14593571,0.5364773
13657,2,0.44348973,0.42326382,0.020225912,0.5379306
13658,2,0.3619883,0.39966646,0.037678152,0.5522051
13659,2,0.3638476,0.33146748,0.032380134,0.5594379
13660,2,0.29001093,0.26245344,0.027557492,0.5611611
13661,2,0.2155015,0.3029719,0.0874704,0.5669005
13662,2,0.30260974,0.20865875,0.09395099,0.5729515
13663,2,0.1700341,0.20295987,0.03292577,0.5692708
13664,2,0.18405487,0.12828033,0.05577454,0.5774041
13665,2,0.085318044,0.052113086,0.033204958,0.57781553
13666,2,-0.0065992624,0.06997397,0.07657323,0.58412313
13667,2,0.051687196,0.015718857,0.03596834,0.5906155
13668,2,-0.021061376,-0.063211985,0.04215061,0.5890372
13669,2,-0.12484397,-0.14092363,0.016079664,0.59340894
13670,2,-0.21665424,-0.095841624,0.12081262,0.5996894
13671,2,-0.10886222,-0.26708496,0.15822273,0.6064418
13672,2,-0.37371582,-0.27288154,0.10083428,0.60111624
13673,2,-0.33316803,-0.31613994,0.017028093,0.615619
13674,2,-0.3773585,-0.3781285,0.0007700026,0.61550754
13675,2,-0.45256782,-0.2992321,0.15333572,0.6180708
13676,2,-0.29361457,-0.35209844,0.05848387,0.6244286
13677,2,-0.3911203,-0.3956632,0.004542887,0.61713123
13678,2,-0.4512636,-0.42562214,0.025641471,0.6207609
13679,2,-0.4809656,-0.42301732,0.05794829,0.6237933
13680,2,-0.45842052,-0.44837025,0.010050267,0.6263592
13681,2,-0.49242765,-0.4797819,0.012645751,0.6255728
13682,2,-0.532142,-0.42895195,0.103190035,0.6269265
13683,2,-0.4336304,-0.3775856,0.056044817,0.63070613
13684,2,-0.36045742,-0.40470082,0.044243395,0.6274867
13685,2,-0.42663997,-0.39745873,0.029181242,0.6227224
13686,2,-0.41613793,-0.34332186,0.072816074,0.62513435
13687,2,-0.33047187,-0.32159966,0.008872211,0.6254441
13688,2,-0.31415343,-0.19671665,0.11743678,0.62131006
13689,2,-0.12729314,-0.2218508,0.09455766,0.6206668
13690,2,-0.21357618,-0.18775986,0.025816321,0.610291
13691,2,-0.17293385,0.01686708,0.18980093,0.6126659
13692,2,0.13554008,0.12066672,0.014873363,0.61004174
13693,2,0.22920881,0.18552011,0.0436887,0.59348947
13694,2,0.269143,0.2557322,0.013410777,0.58483726
13695,2,0.33016908,0.4158169,0.08564782,0.5793996
13696,2,0.5242144,0.55669576,0.032481372,0.57383585
13697,2,0.6678234,0.76309305,0.09526968,0.5614684
13698,2,0.8859359,0.8232833,0.06265259,0.55307823
13699,2,0.9036869,0.87692785,0.026759028,0.53644794
13700,2,0.9299984,0.93705714,0.0070587397,0.5327086
13701,2,0.97424567,1.0096838,0.03543818,0.53000504
13702,2,1.0371842,1.0103216,0.026862621,0.52749527
13703,2,1.0175525,1.1734676,0.15591514,0.5206419
13704,2,1.1905557,1.2023016,0.01174593,0.5290398
13705,2,1.1978914,1.1086915,0.0891999,0.5150834
13706,2,1.0793079,1.2404363,0.1611284,0.5068983
13707,2,1.2235626,1.1948115,0.028751135,0.5237226
13708,2,1.1615272,1.143988,0.017539144,0.50803465
13709,2,1.102121,1.130185,0.028064013,0.5095677
13710,2,1.0898163,1.0914624,0.0016460419,0.5137699
13711,2,1.0501622,1.1318405,0.08167827,0.5130267
13712,2,1.1019678,1.0840597,0.017908096,0.51896197
13713,2,1.048164,1.0251337,0.023030281,0.51248026
13714,2,0.98539686,1.174209,0.18881214,0.5141935
13715,2,1.1640869,1.051932,0.11215496,0.5276907
13716,2,1.018038,1.0020586,0.01597941,0.50674945
13717,2,0.9651139,0.8708325,0.094281375,0.5162175
13718,2,0.81838167,0.8363209,0.01793921,0.5157256
13719,2,0.7969893,0.81408924,0.017099917,0.5269001
13720,2,0.78672874,0.67016923,0.116559505,0.529406
13721,2,0.61736417,0.6451748,0.027810633,0.5277762
13722,2,0.6120311,0.56127435,0.050756752,0.5404268
13723,2,0.520164,0.39820158,0.12196243,0.5412949
13724,2,0.32040274,0.43099213,0.110589385,0.5472209
13725,2,0.40968645,0.31516528,0.094521165,0.5618308
13726,2,0.26200354,0.2469838,0.015019745,0.558346
13727,2,0.19366969,0.3417583,0.14808862,0.568284
13728,2,0.36311442,0.32170758,0.04140684,0.5743475
13729,2,0.32924855,0.22452544,0.10472311,0.56617826
13730,2,0.18850069,0.13959426,0.04890643,0.56766886
13731,2,0.082991704,0.032669146,0.05032256,0.5759689
13732,2,-0.048369303,-0.087767065,0.03939776,0.58310777
13733,2,-0.19227926,-0.13567221,0.056607053,0.59183043
13734,2,-0.21459912,-0.096803606,0.11779551,0.6018113
13735,2,-0.11405248,-0.1743727,0.06032022,0.6060064
13736,2,-0.22984475,-0.2730524,0.043207645,0.6022832
13737,2,-0.36227375,-0.22376914,0.13850461,0.60777915
13738,2,-0.24212833,-0.38243672,0.1403084,0.61660296
13739,2,-0.49065685,-0.36279628,0.12786058,0.6100578
13740,2,-0.4101233,-0.46534872,0.055225432,0.6239105
13741,2,-0.55891263,-0.42677742,0.13213521,0.6200173
13742,2,-0.45653975,-0.5117611,0.05522138,0.62956744
13743,2,-0.5891558,-0.49816474,0.09099105,0.6241915
13744,2,-0.5378799,-0.49966103,0.038218856,0.6317583
13745,2,-0.53214234,-0.54418457,0.012042224,0.6305854
13746,2,-0.6006584,-0.5936168,0.007041633,0.6294225
13747,2,-0.66425383,-0.45351538,0.21073845,0.63157105
13748,2,-0.4085436,-0.5907551,0.18221152,0.6393458
13749,2,-0.66788465,-0.55019593,0.117688715,0.6238526
13750,2,-0.57507503,-0.5283465,0.04672855,0.63687164
13751,2,-0.54118633,-0.43647853,0.10470781,0.63413715
13752,2,-0.39875448,-0.33230597,0.06644851,0.63449115
13753,2,-0.2639879,-0.29739878,0.033410877,0.6287296
13754,2,-0.25818318,-0.26965952,0.011476338,0.62072057
13755,2,-0.2471035,-0.28263986,0.035536364,0.61816967
13756,2,-0.29120648,-0.21705088,0.0741556,0.61571234
13757,2,-0.19131313,-0.052257046,0.13905609,0.6174343
13758,2,0.04918553,0.050454002,0.0012684725,0.6125601
13759,2,0.15015073,0.20785351,0.05770278,0.599247
13760,2,0.33337307,0.28142503,0.05194804,0.59055215
13761,2,0.3777876,0.42371133,0.04592374,0.57754105
13762,2,0.5339522,0.6128874,0.078935206,0.57173735
13763,2,0.74015105,0.64270085,0.0974502,0.5615174
13764,2,0.7213836,0.8678766,0.14649302,0.5455424
13765,2,0.9704217,0.98013455,0.009712875,0.5485966
13766,2,1.0540012,1.0399284,0.014072776,0.53263265
13767,2,1.0822462,1.1492206,0.0669744,0.5248503
13768,2,1.175583,1.1686155,0.0069675446,0.5248735
13769,2,1.1694363,1.2600949,0.090658545,0.51544607
13770,2,1.2503392,1.3432399,0.09290075,0.51918554
13771,2,1.318369,1.3023154,0.016053677,0.5158393
13772,2,1.258381,1.2484771,0.009903908,0.5046902
13773,2,1.1946396,1.2450095,0.050369978,0.5052255
13774,2,1.1919147,1.1298771,0.062037587,0.51036006
13775,2,1.0689456,1.2268445,0.1578989,0.50385207
13776,2,1.1882443,1.2279828,0.039738417,0.5208363
13777,2,1.1868752,1.099803,0.08707225,0.5114206
13778,2,1.0454913,0.9800883,0.065403044,0.5039173
13779,2,0.9192718,1.0425105,0.12323868,0.5106474
13780,2,1.0127299,0.98342544,0.029304445,0.52497935
13781,2,0.9491991,1.0027934,0.05359435,0.51628953
13782,2,0.9809464,0.83292294,0.14802349,0.5227983
13783,2,0.78224385,0.8248192,0.04257536,0.51441616
13784,2,0.79363835,0.8031627,0.009524345,0.5300591
13785,2,0.78078175,0.73557216,0.045209587,0.5301387
13786,2,0.7065257,0.72918624,0.022660553,0.5302674
13787,2,0.71378016,0.62514323,0.088636935,0.53632104
13788,2,0.58866763,0.616379,0.027711391,0.5346887
13789,2,0.59788835,0.4166412,0.18124714,0.54396677
13790,2,0.34047067,0.35633516,0.015864491,0.54243785
13791,2,0.2961988,0.36853096,0.07233217,0.55978185
13792,2,0.34863424,0.29515854,0.053475708,0.5651033
13793,2,0.25887138,0.20709746,0.05177392,0.5637568
13794,2,0.15247096,0.2380571,0.085586146,0.56994736
13795,2,0.22940005,0.26066276,0.03126271,0.57756704
13796,2,0.27118802,0.19734497,0.07384305,0.57495767
13797,2,0.17668264,0.0888965,0.08778614,0.57292324
13798,2,0.027154788,0.0855551,0.05840031,0.5782412
13799,2,0.054582536,-0.0002669702,0.054849505,0.58752215
13800,2,-0.059528902,-0.14903201,0.08950311,0.58766365
13801,2,-0.26038232,-0.19340332,0.066979006,0.59423035
13802,2,-0.27553898,-0.1840545,0.09148449,0.60654426
13803,2,-0.2212164,-0.23475347,0.013537079,0.6103389
13804,2,-0.28705418,-0.3213237,0.03426951,0.6090879
13805,2,-0.4040196,-0.29588005,0.108139545,0.6121876
13806,2,-0.32677057,-0.29391903,0.032851547,0.61983544
13807,2,-0.31544292,-0.2924285,0.023014426,0.617753
13808,2,-0.31060797,-0.3263205,0.01571253,0.6176093
13809,2,-0.36483926,-0.38477802,0.019938767,0.61699456
13810,2,-0.4482965,-0.3453595,0.10293698,0.61880106
13811,2,-0.36063087,-0.32129472,0.039336145,0.6243779
13812,2,-0.323955,-0.38925266,0.06529766,0.62148255
13813,2,-0.44252563,-0.4708203,0.028294683,0.6182822
13814,2,-0.5567005,-0.46370593,0.0929946,0.6221389
13815,2,-0.51053643,-0.441528,0.06900844,0.62920976
13816,2,-0.46130782,-0.44091758,0.020390242,0.6291236
13817,2,-0.46256,-0.35357746,0.10898253,0.6272953
13818,2,-0.3212099,-0.34712502,0.025915116,0.62881565
13819,2,-0.34090003,-0.32155842,0.019341618,0.6217752
13820,2,-0.31530946,-0.2915655,0.023743957,0.62162447
13821,2,-0.28176767,-0.20391265,0.07785502,0.6199076
13822,2,-0.15623447,-0.1297058,0.026528671,0.6182392
13823,2,-0.07213869,-0.1253717,0.053233005,0.6114852
13824,2,-0.10307023,0.08345252,0.18652275,0.6053955
13825,2,0.20544322,0.14010783,0.06533539,0.6049034
13826,2,0.22647755,0.26492852,0.03845097,0.5879722
13827,2,0.36668617,0.38949978,0.022813618,0.5831701
13828,2,0.4961146,0.55355954,0.05744493,0.5729791
13829,2,0.6727328,0.5985963,0.074136496,0.56366146
13830,2,0.67864513,0.7168346,0.03818947,0.55006665
13831,2,0.79686487,0.9491104,0.15224552,0.54835147
13832,2,1.0465552,0.9747132,0.071841955,0.5449723
13833,2,1.0273043,0.9576476,0.06965667,0.5248032
13834,2,0.97645986,1.1072968,0.13083696,0.5216493
13835,2,1.1338891,1.1399174,0.0060282946,0.5303491
13836,2,1.1454519,1.221499,0.07604706,0.51788044
13837,2,1.2167556,1.2712395,0.05448389,0.51953274
13838,2,1.2516278,1.2373866,0.014241219,0.5147324
13839,2,1.2010399,1.1590912,0.041948676,0.50761336
13840,2,1.1110281,1.29451,0.18348193,0.5062367
13841,2,1.2624724,1.2935555,0.031083107,0.52236474
13842,2,1.2509874,1.2060076,0.04497981,0.5089776
13843,2,1.1521943,1.2020686,0.049874306,0.50344527
13844,2,1.1519505,1.2031626,0.051212072,0.51187307
13845,2,1.1564943,1.1555123,0.0009819269,0.51232755
13846,2,1.1065952,1.1256936,0.019098401,0.50940174
13847,2,1.0794027,1.0993546,0.01995194,0.51239705
13848,2,1.0565959,1.0311693,0.025426626,0.5138794
13849,2,0.98591936,0.9573019,0.028617442,0.51300293
13850,2,0.91108835,0.9289428,0.017854452,0.51625603
13851,2,0.892635,0.8511181,0.0415169,0.5221256
13852,2,0.8110763,0.7403719,0.0707044,0.5219449
13853,2,0.6898329,0.69549465,0.005661726,0.5259531
13854,2,0.6570658,0.62963027,0.027435541,0.5350825
13855,2,0.59205586,0.5126625,0.07939339,0.5378366
13856,2,0.45708656,0.50814,0.051053464,0.5420805
13857,2,0.48250347,0.42572424,0.056779236,0.55248165
13858,2,0.3864863,0.32079092,0.065695375,0.5521253
13859,2,0.26193142,0.20202044,0.059910983,0.5588303
13860,2,0.1223705,0.20242861,0.08005811,0.56770754
13861,2,0.16678314,0.06569095,0.10109219,0.5779706
13862,2,-0.016053274,0.037890445,0.05394372,0.5777572
13863,2,-0.015543461,0.0061791707,0.021722632,0.5894422
13864,2,-0.035914317,-0.034005415,0.0019089021,0.59174526
13865,2,-0.07651739,-0.114545345,0.038027957,0.5943316
13866,2,-0.1814484,-0.285481,0.104032606,0.59737813
13867,2,-0.4181751,-0.32338056,0.09479454,0.60244966
13868,2,-0.41460127,-0.38401768,0.03058359,0.6164562
13869,2,-0.47030312,-0.2977682,0.17253491,0.61856705
13870,2,-0.29207027,-0.25336227,0.038708,0.62491775
13871,2,-0.23250076,-0.21710294,0.015397817,0.6183668
13872,2,-0.19470349,-0.33776727,0.14306378,0.615042
13873,2,-0.4073949,-0.46395236,0.056557477,0.6103862
13874,2,-0.5823203,-0.4596078,0.12271246,0.6178995
13875,2,-0.5221325,-0.51458526,0.0075472593,0.6287348
13876,2,-0.58855057,-0.48858285,0.09996772,0.62691337
13877,2,-0.5184542,-0.3498912,0.16856301,0.632236
13878,2,-0.28738755,-0.44555604,0.1581685,0.6326352
13879,2,-0.48795754,-0.37389174,0.114065796,0.6194264
13880,2,-0.36191788,-0.433938,0.07202011,0.6288943
13881,2,-0.47807968,-0.35726303,0.12081665,0.62176025
13882,2,-0.34199262,-0.3659748,0.023982197,0.6282029
13883,2,-0.37655407,-0.33632267,0.040231407,0.62176394
13884,2,-0.33502302,-0.2673532,0.06766981,0.62296647
13885,2,-0.23545988,-0.17106287,0.06439701,0.62137353
13886,2,-0.10793866,-0.15122712,0.043288454,0.616454
13887,2,-0.11845293,-0.0058561177,0.11259681,0.6086961
13888,2,0.086100414,-0.024372473,0.11047289,0.60728765
13889,2,0.005336061,0.10547235,0.10013629,0.59537625
13890,2,0.1858883,0.04737907,0.13850924,0.59686685
13891,2,0.05534269,0.10127833,0.04593564,0.5860684
13892,2,0.13144518,0.14419398,0.012748793,0.5910032
13893,2,0.18064897,0.18933682,0.008687854,0.58648074
13894,2,0.2303435,0.35920152,0.12885801,0.58286536
13895,2,0.45963508,0.481664,0.022028923,0.5791488
13896,2,0.5851559,0.5405148,0.044641078,0.5655542
13897,2,0.61867803,0.70870614,0.09002811,0.5555877
13898,2,0.80596346,0.7290554,0.07690805,0.5532417
13899,2,0.78810567,0.9407099,0.15260422,0.5387685
13900,2,1.0221366,0.95713854,0.06499803,0.5435829
13901,2,0.999933,1.0382557,0.038322687,0.5248474
13902,2,1.0683429,1.1426613,0.07431841,0.52694213
13903,2,1.1626425,1.149494,0.013148427,0.5246663
13904,2,1.1463853,1.1039513,0.042433977,0.5149841
13905,2,1.081668,1.0888664,0.0071983337,0.51180637
13906,2,1.0611328,1.1088312,0.04769838,0.5154379
13907,2,1.0837699,1.1724793,0.088709354,0.51795644
13908,2,1.152829,1.1513251,0.0015039444,0.5195959
13909,2,1.1221777,1.0833621,0.038815618,0.5121739
13910,2,1.044095,0.9657565,0.07833856,0.5105482
13911,2,0.9144672,0.93881327,0.024346054,0.5116159
13912,2,0.8989779,1.0176302,0.118652344,0.52172124
13913,2,1.0058347,1.0940983,0.08826363,0.5276955
13914,2,1.0916165,1.042688,0.0489285,0.5240095
13915,2,1.0236214,0.9822961,0.04132533,0.51406395
13916,2,0.9528338,0.905639,0.04719478,0.516223
13917,2,0.86832213,0.76899105,0.09933108,0.51885337
13918,2,0.7137474,0.7469465,0.03319913,0.52163893
13919,2,0.71155894,0.67983943,0.031719506,0.53370935
13920,2,0.6437403,0.5905175,0.053222775,0.53413606
13921,2,0.5463371,0.5955618,0.049224675,0.53859496
13922,2,0.57848835,0.43137076,0.14711758,0.54672706
13923,2,0.36850345,0.50838286,0.1398794,0.54438686
13924,2,0.5111879,0.34044003,0.17074788,0.55960834
13925,2,0.28203356,0.31889793,0.03686437,0.5516201
13926,2,0.28394252,0.33278972,0.0488472,0.56628305
13927,2,0.32630563,0.20068388,0.12562175,0.5681949
13928,2,0.14255966,0.1486443,0.006084636,0.56665903
13929,2,0.09695895,0.016514774,0.08044417,0.5780357
13930,2,-0.07428692,-0.012489153,0.061797768,0.582284
13931,2,-0.07201732,-0.05367481,0.01834251,0.5935148
13932,2,-0.10523329,-0.028548466,0.076684825,0.595848
13933,2,-0.04038562,-0.20881939,0.16843377,0.599374
13934,2,-0.3161727,-0.30918133,0.0069913566,0.5960728
13935,2,-0.42462575,-0.40373358,0.020892173,0.6101736
13936,2,-0.5211428,-0.5313112,0.010168433,0.61693585
13937,2,-0.6704894,-0.49762857,0.1728608,0.6215958
13938,2,-0.55003905,-0.42922953,0.120809525,0.6333907
13939,2,-0.42127073,-0.47058046,0.04930973,0.63215286
13940,2,-0.50569844,-0.45257226,0.053126186,0.6255475
13941,2,-0.47117656,-0.53149354,0.06031698,0.629448
13942,2,-0.60210854,-0.4851084,0.11700013,0.62579966
13943,2,-0.50173104,-0.4911977,0.010533333,0.6337129
13944,2,-0.51671934,-0.47010353,0.04661581,0.62971634
13945,2,-0.48286885,-0.45522523,0.027643621,0.6307496
13946,2,-0.4660809,-0.4688832,0.0028022826,0.6293481
13947,2,-0.4966691,-0.52374387,0.027074754,0.6277809
13948,2,-0.5845083,-0.5625339,0.021974385,0.627431
13949,2,-0.6284407,-0.48617783,0.14226285,0.63088316
13950,2,-0.48119843,-0.5254956,0.04429716,0.6362152
13951,2,-0.5624414,-0.462824,0.09961742,0.628848
13952,2,-0.45464623,-0.26996648,0.18467975,0.63373
13953,2,-0.15676998,-0.1205605,0.03620948,0.63127536
13954,2,0.009984329,-0.04074624,0.05073057,0.6167643
13955,2,0.05722572,-0.0033456818,0.060571402,0.6048651
13956,2,0.057316437,0.0095531605,0.047763277,0.5983301
13957,2,0.040788397,0.15660836,0.11581996,0.5952257
13958,2,0.24625452,0.19183844,0.054416075,0.5939877
13959,2,0.25328243,0.33120385,0.07792142,0.5818198
13960,2,0.4270168,0.44887695,0.021860152,0.5789183
13961,2,0.5485476,0.6060632,0.05751556,0.5676945
13962,2,0.71659195,0.6483891,0.06820285,0.5592911
13963,2,0.72241414,0.7461323,0.023718178,0.54626036
13964,2,0.8150264,0.8008753,0.014151096,0.5446339
13965,2,0.8521867,1.004572,0.15238535,0.53731304
13966,2,1.0733024,1.0868058,0.013503432,0.53977907
13967,2,1.128483,1.1687651,0.04028201,0.5248718
13968,2,1.1883789,1.2227502,0.034371257,0.521504
13969,2,1.2210132,1.2283686,0.0073554516,0.5168018
13970,2,1.2073314,1.3174505,0.110119104,0.51184934
13971,2,1.2896141,1.3250842,0.035470128,0.5171676
13972,2,1.2827436,1.2782267,0.00451684,0.5088512
13973,2,1.2248234,1.337588,0.1127646,0.5048911
13974,2,1.2856706,1.1800288,0.10564184,0.5136436
13975,2,1.115259,1.186696,0.071437,0.49754035
13976,2,1.132636,1.1544696,0.021833658,0.5134993
13977,2,1.1034802,1.1188663,0.015386105,0.5109596
13978,2,1.0709685,1.0488254,0.022143126,0.5121249
13979,2,0.9997579,1.083365,0.08360708,0.51196647
13980,2,1.0514842,0.94048166,0.111002564,0.5204698
13981,2,0.8904973,0.91388977,0.023392439,0.5105863
13982,2,0.8758415,0.8467833,0.029058218,0.5231257
13983,2,0.8081759,0.84163845,0.033462524,0.52321386
13984,2,0.8183795,0.7536849,0.06469464,0.5293172
13985,2,0.7189524,0.6772657,0.041686714,0.5271754
13986,2,0.63832545,0.64978343,0.01145798,0.5334639
13987,2,0.62366426,0.5101792,0.11348504,0.5398726
13988,2,0.4536302,0.51379997,0.060169756,0.5402415
13989,2,0.49043667,0.49667543,0.0062387586,0.5527646
13990,2,0.48378712,0.43168578,0.052101344,0.55225724
13991,2,0.40548086,0.23936825,0.16611262,0.5531868
13992,2,0.14920403,0.19357654,0.044372514,0.5580822
13993,2,0.12973137,0.11126364,0.018467732,0.5747571
13994,2,0.042412058,0.04288691,0.00047485158,0.5786016
13995,2,-0.02414073,0.070441276,0.09458201,0.58556443
13996,2,0.053927377,-0.032239955,0.086167336,0.59138876
13997,2,-0.09382297,-0.1811075,0.087284535,0.5888521
13998,2,-0.2953191,-0.10095229,0.19436681,0.59668857
13999,2,-0.11129764,-0.17812742,0.066829786,0.6097104
14000,2,-0.23026924,-0.22925179,0.0010174513,0.6026033
14001,2,-0.28938118,-0.3054382,0.016057014,0.60864735
14002,2,-0.38544184,-0.5410646,0.15562278,0.61197686
14003,2,-0.7216827,-0.49198598,0.22969675,0.6126995
14004,2,-0.55366415,-0.5160061,0.037658036,0.6343317
14005,2,-0.5704696,-0.46312714,0.10734248,0.62961566
14006,2,-0.4671979,-0.46505815,0.0021397471,0.6329499
14007,2,-0.48195451,-0.4985458,0.01659128,0.62853587
14008,2,-0.5413339,-0.51111823,0.03021568,0.6278322
14009,2,-0.552769,-0.4898534,0.06291559,0.63030535
14010,2,-0.50960666,-0.5676258,0.05801916,0.6319173
14011,2,-0.6387164,-0.5339464,0.104770005,0.6278193
14012,2,-0.55942917,-0.5324093,0.027019858,0.6354239
14013,2,-0.55788404,-0.497342,0.060542047,0.6326682
14014,2,-0.501849,-0.38083413,0.12101486,0.6334885
14015,2,-0.32305315,-0.26048082,0.06257233,0.6329327
14016,2,-0.17258254,-0.2539731,0.08139056,0.62499094
14017,2,-0.22162035,-0.13491341,0.08670694,0.61528504
14018,2,-0.05907297,-0.19459885,0.13552588,0.6154906
14019,2,-0.20165333,-0.17220491,0.02944842,0.6053385
14020,2,-0.17094272,-0.095100105,0.07584262,0.610519
14021,2,-0.05618447,-0.016191602,0.03999287,0.60899997
