t,regime,y,delta,abs_delta,z,alpha,mu1,mu2,mu3,prediction,target,abs_error
13094,1,0.9639142751693726,-0.09039723873138428,0.09039723873138428,0.25063031911849976,0.34000658988952637,0.06204438954591751,0.6424337029457092,0.2955218553543091,1.0965297222137451,0.9639142751693726,0.13261544704437256
13095,1,0.805989146232605,-0.15792512893676758,0.15792512893676758,0.24568134546279907,0.33710312843322754,0.06323282420635223,0.6447261571884155,0.29204103350639343,0.9735214710235596,0.805989146232605,0.1675323247909546
13096,1,0.746249794960022,-0.05973935127258301,0.05973935127258301,0.2566736936569214,0.34357184171676636,0.06061754375696182,0.6395829319953918,0.2997995913028717,0.7811205983161926,0.746249794960022,0.034870803356170654
13097,1,0.5720643997192383,-0.1741853952407837,0.1741853952407837,0.2727181017398834,0.35313880443573,0.05695689469575882,0.631746232509613,0.31129682064056396,0.7127200961112976,0.5720643997192383,0.14065569639205933
13098,1,0.5184487700462341,-0.05361562967300415,0.05361562967300415,0.2785577178001404,0.3566565215587616,0.05566965043544769,0.6287996172904968,0.3155307173728943,0.5061066150665283,0.5184487700462341,0.01234215497970581
13099,1,0.34506240487098694,-0.1733863651752472,0.1733863651752472,0.2954923212528229,0.3669602870941162,0.05206935107707977,0.6199798583984375,0.32795077562332153,0.4602188467979431,0.34506240487098694,0.11515644192695618
13100,1,0.13496893644332886,-0.21009346842765808,0.21009346842765808,0.2985422909259796,0.36883169412612915,0.0514414981007576,0.6183490753173828,0.3302094340324402,0.2543891668319702,0.13496893644332886,0.11942023038864136
13101,1,0.0007517124759033322,-0.13421721756458282,0.13421721756458282,0.3110717236995697,0.3765676021575928,0.04892661049962044,0.6115186214447021,0.3395547568798065,0.0032122135162353516,0.0007517124759033322,0.0024605010403320193
13102,1,-0.1509234756231308,-0.15167519450187683,0.15167519450187683,0.32783135771751404,0.3870300054550171,0.045720718801021576,0.6020641326904297,0.35221514105796814,-0.1344093531370163,-0.1509234756231308,0.016514122486114502
13103,1,-0.3461132347583771,-0.19518975913524628,0.19518975913524628,0.3359861671924591,0.3921651840209961,0.04422443360090256,0.5973379015922546,0.35843759775161743,-0.29752737283706665,-0.3461132347583771,0.048585861921310425
13104,1,-0.5710791945457458,-0.22496595978736877,0.22496595978736877,0.3438881039619446,0.39716729521751404,0.0428132601082325,0.5926828384399414,0.3645038604736328,-0.5200566053390503,-0.5710791945457458,0.05102258920669556
13105,1,-0.6927052736282349,-0.12162607908248901,0.12162607908248901,0.3546484112739563,0.40401792526245117,0.04095162823796272,0.5862286686897278,0.3728196322917938,-0.7741618156433105,-0.6927052736282349,0.08145654201507568
13106,1,-0.8161711096763611,-0.12346583604812622,0.12346583604812622,0.37067756056785583,0.4143000841140747,0.038303252309560776,0.5763799548149109,0.38531675934791565,-0.8686537742614746,-0.8161711096763611,0.052482664585113525
13107,1,-1.020604133605957,-0.20443302392959595,0.20443302392959595,0.37772518396377563,0.41884762048721313,0.03718481957912445,0.5719655156135559,0.39084967970848083,-0.975176215171814,-1.020604133605957,0.045427918434143066
13108,1,-1.0577349662780762,-0.03713083267211914,0.03713083267211914,0.3837893307209015,0.4227725863456726,0.03624439984560013,0.5681277513504028,0.39562785625457764,-1.1972440481185913,-1.0577349662780762,0.13950908184051514
13109,1,-1.3030213117599487,-0.24528634548187256,0.24528634548187256,0.3987607955932617,0.43250617384910583,0.03400750830769539,0.5585047006607056,0.40748775005340576,-1.171586275100708,-1.3030213117599487,0.13143503665924072
13110,1,-1.4149001836776733,-0.11187887191772461,0.11187887191772461,0.3994103670120239,0.43292978405952454,0.03391313925385475,0.558082640171051,0.4080042243003845,-1.454647421836853,-1.4149001836776733,0.03974723815917969
13111,1,-1.523108720779419,-0.1082085371017456,0.1082085371017456,0.4159969091415405,0.4437786042690277,0.03157699853181839,0.5471828579902649,0.42124009132385254,-1.5257141590118408,-1.523108720779419,0.002605438232421875
13112,1,-1.6504311561584473,-0.12732243537902832,0.12732243537902832,0.42348283529281616,0.4486929774284363,0.03056798316538334,0.5421908497810364,0.42724114656448364,-1.6013646125793457,-1.6504311561584473,0.04906654357910156
13113,1,-1.7087032794952393,-0.05827212333679199,0.05827212333679199,0.4310186505317688,0.453649640083313,0.029579946771264076,0.537122905254364,0.43329712748527527,-1.7060253620147705,-1.7087032794952393,0.00267791748046875
13114,1,-1.7874678373336792,-0.07876455783843994,0.07876455783843994,0.43907639384269714,0.4589587450027466,0.028553538024425507,0.5316592454910278,0.4397871196269989,-1.7201507091522217,-1.7874678373336792,0.06731712818145752
13115,1,-1.8668162822723389,-0.07934844493865967,0.07934844493865967,0.4432888925075531,0.4617375433444977,0.028029102832078934,0.5287854671478271,0.443185418844223,-1.7757222652435303,-1.8668162822723389,0.0910940170288086
13116,1,-2.0167958736419678,-0.1499795913696289,0.1499795913696289,0.4487260580062866,0.46532702445983887,0.027364343404769897,0.5250592231750488,0.44757649302482605,-1.83369779586792,-2.0167958736419678,0.18309807777404785
13117,1,-2.0833346843719482,-0.06653881072998047,0.06653881072998047,0.45554211735725403,0.4698304831981659,0.026550009846687317,0.520362138748169,0.45308783650398254,-1.9746873378753662,-2.0833346843719482,0.10864734649658203
13118,1,-2.0521116256713867,0.031223058700561523,0.031223058700561523,0.4643090069293976,0.4756276607513428,0.02553308941423893,0.5142810344696045,0.46018582582473755,-1.9974515438079834,-2.0521116256713867,0.05466008186340332
13119,1,-1.9321812391281128,0.11993038654327393,0.11993038654327393,0.4669506847858429,0.4773752689361572,0.025233285501599312,0.5124403834342957,0.462326318025589,-1.9157646894454956,-1.9321812391281128,0.016416549682617188
13120,1,-2.021239995956421,-0.0890587568283081,0.0890587568283081,0.46356791257858276,0.47513747215270996,0.02561774104833603,0.5147967338562012,0.4595855176448822,-1.7523438930511475,-2.021239995956421,0.26889610290527344
13121,1,-1.9158881902694702,0.10535180568695068,0.10535180568695068,0.4589157700538635,0.4720608592033386,0.0261546578258276,0.518027126789093,0.45581820607185364,-1.8923922777175903,-1.9158881902694702,0.023495912551879883
13122,1,-1.7453014850616455,0.1705867052078247,0.1705867052078247,0.46176913380622864,0.4739477038383484,0.025824222713708878,0.5160472393035889,0.45812854170799255,-1.7493045330047607,-1.7453014850616455,0.004003047943115234
13123,1,-1.5014348030090332,0.2438666820526123,0.2438666820526123,0.4544908404350281,0.4691356420516968,0.02667422965168953,0.5210884213447571,0.4522373378276825,-1.547968864440918,-1.5014348030090332,0.046534061431884766
13124,1,-1.1799243688583374,0.3215104341506958,0.3215104341506958,0.4441651701927185,0.46231579780578613,0.02792103961110115,0.5281862020492554,0.4438927173614502,-1.2681658267974854,-1.1799243688583374,0.08824145793914795
13125,1,-0.7259495258331299,0.4539748430252075,0.4539748430252075,0.4316006898880005,0.454032838344574,0.029504768550395966,0.5367298126220703,0.4337654113769531,-0.8953048586845398,-0.7259495258331299,0.1693553328514099
13126,1,-0.3108914792537689,0.41505804657936096,0.41505804657936096,0.4195065200328827,0.44608137011528015,0.031100502237677574,0.544847846031189,0.4240516722202301,-0.3383447229862213,-0.3108914792537689,0.027453243732452393
13127,1,0.1609000861644745,0.4717915654182434,0.4717915654182434,0.3963353931903839,0.4309253394603729,0.0343618243932724,0.5600775480270386,0.40556061267852783,0.09829827398061752,0.1609000861644745,0.06260181218385696
13128,1,0.5369186401367188,0.37601855397224426,0.37601855397224426,0.3734811246395111,0.41610726714134216,0.03785501420497894,0.5746299028396606,0.387515127658844,0.5862166285514832,0.5369186401367188,0.049297988414764404
13129,1,0.781869113445282,0.24495047330856323,0.24495047330856323,0.33481937646865845,0.39142879843711853,0.044436026364564896,0.5980190634727478,0.3575449585914612,0.8954315185546875,0.781869113445282,0.11356240510940552
13130,1,0.9869831204414368,0.20511400699615479,0.20511400699615479,0.2983497679233551,0.3687134385108948,0.05148094892501831,0.6184523701667786,0.33006665110588074,1.0439908504486084,0.9869831204414368,0.05700773000717163
13131,1,1.0775758028030396,0.09059268236160278,0.09059268236160278,0.2714049220085144,0.3523503541946411,0.05724962428212166,0.6324020028114319,0.3103483319282532,1.1678978204727173,1.0775758028030396,0.09032201766967773
13132,1,1.003198266029358,-0.07437753677368164,0.07437753677368164,0.24951580166816711,0.33935147523880005,0.06231046840548515,0.6429532766342163,0.29473623633384705,1.1901087760925293,1.003198266029358,0.1869105100631714
13133,1,0.949548602104187,-0.0536496639251709,0.0536496639251709,0.24262584745883942,0.33531779050827026,0.06397555768489838,0.6461224555969238,0.289902001619339,1.0614116191864014,0.949548602104187,0.11186301708221436
13134,1,0.8419445157051086,-0.10760408639907837,0.10760408639907837,0.2509492039680481,0.3401941657066345,0.06196845695376396,0.6422846913337708,0.2957468330860138,0.9715511798858643,0.8419445157051086,0.12960666418075562
13135,1,0.6922546029090881,-0.1496899127960205,0.1496899127960205,0.25777357816696167,0.3442229926586151,0.06036069244146347,0.639057993888855,0.30058127641677856,0.8325138092041016,0.6922546029090881,0.14025920629501343
13136,1,0.5615125298500061,-0.13074207305908203,0.13074207305908203,0.2693207263946533,0.3511009216308594,0.057716768234968185,0.6334376335144043,0.3088456094264984,0.6507266163825989,0.5615125298500061,0.08921408653259277
13137,1,0.5191379189491272,-0.042374610900878906,0.042374610900878906,0.28388819098472595,0.3598836064338684,0.0545152872800827,0.626067042350769,0.31941768527030945,0.4983710050582886,0.5191379189491272,0.020766913890838623
13138,1,0.2890150547027588,-0.2301228642463684,0.2301228642463684,0.29653650522232056,0.3676004409790039,0.05185370147228241,0.619422972202301,0.32872331142425537,0.4659181833267212,0.2890150547027588,0.1769031286239624
13139,1,0.10211339592933655,-0.18690165877342224,0.18690165877342224,0.29738709330558777,0.3681223690509796,0.05167856812477112,0.6189682483673096,0.3293532133102417,0.18323364853858948,0.10211339592933655,0.08112025260925293
13140,1,0.02406717836856842,-0.07804621756076813,0.07804621756076813,0.3157147467136383,0.37945327162742615,0.04802059754729271,0.6089351177215576,0.3430442810058594,-0.03349421173334122,0.02406717836856842,0.05756139010190964
13141,1,-0.08519145101308823,-0.10925862938165665,0.10925862938165665,0.3316699266433716,0.38944369554519653,0.04501129686832428,0.5998494029045105,0.35513922572135925,-0.09090130776166916,-0.08519145101308823,0.005709856748580933
13142,1,-0.24132676422595978,-0.15613532066345215,0.15613532066345215,0.3358432650566101,0.3920750021934509,0.04425028711557388,0.5974214673042297,0.35832828283309937,-0.2012265920639038,-0.24132676422595978,0.04010017216205597
13143,1,-0.430467426776886,-0.1891406625509262,0.1891406625509262,0.3411619961261749,0.3954388201236725,0.043295830488204956,0.5942970514297485,0.3624071180820465,-0.3799585998058319,-0.430467426776886,0.05050882697105408
13144,1,-0.5878487229347229,-0.15738129615783691,0.15738129615783691,0.34947729110717773,0.4007202982902527,0.04183772951364517,0.589346706867218,0.3688156306743622,-0.5986958742141724,-0.5878487229347229,0.010847151279449463
13145,1,-0.7192600965499878,-0.1314113736152649,0.1314113736152649,0.3615323305130005,0.40842294692993164,0.03979620710015297,0.5820325016975403,0.37817129492759705,-0.7606504559516907,-0.7192600965499878,0.04139035940170288
13146,1,-0.8507910966873169,-0.1315310001373291,0.1315310001373291,0.37139788269996643,0.4147641062736511,0.038187671452760696,0.5759311318397522,0.3858811557292938,-0.8821907639503479,-0.8507910966873169,0.031399667263031006
13147,1,-1.0301131010055542,-0.1793220043182373,0.1793220043182373,0.3791184425354004,0.4197484254837036,0.036966968327760696,0.5710869431495667,0.39194607734680176,-1.0056960582733154,-1.0301131010055542,0.02441704273223877
13148,1,-1.136353850364685,-0.10624074935913086,0.10624074935913086,0.3863118290901184,0.42440831661224365,0.035859111696481705,0.5665209293365479,0.39761990308761597,-1.1945221424102783,-1.136353850364685,0.05816829204559326
13149,1,-1.2465388774871826,-0.11018502712249756,0.11018502712249756,0.3984335660934448,0.4322928190231323,0.03405512869358063,0.5587172508239746,0.40722763538360596,-1.2705321311950684,-1.2465388774871826,0.023993253707885742
13150,1,-1.3461360931396484,-0.09959721565246582,0.09959721565246582,0.40512174367904663,0.436658650636673,0.03309282660484314,0.5543555021286011,0.4125516712665558,-1.3600311279296875,-1.3461360931396484,0.013895034790039062
13151,1,-1.6257283687591553,-0.27959227561950684,0.27959227561950684,0.412293016910553,0.44135093688964844,0.0320865623652935,0.5496366024017334,0.418276846408844,-1.437836766242981,-1.6257283687591553,0.18789160251617432
13152,1,-1.6776516437530518,-0.051923274993896484,0.051923274993896484,0.42005443572998047,0.44644102454185486,0.031026659533381462,0.544482409954071,0.42449086904525757,-1.7445931434631348,-1.6776516437530518,0.06694149971008301
13153,1,-1.8215161561965942,-0.14386451244354248,0.14386451244354248,0.4373471140861511,0.4578186869621277,0.028771227225661278,0.5328356623649597,0.43839314579963684,-1.722102403640747,-1.8215161561965942,0.09941375255584717
13154,1,-1.9093608856201172,-0.08784472942352295,0.08784472942352295,0.44203588366508484,0.4609107971191406,0.028184235095977783,0.5296415090560913,0.4421742558479309,-1.8441448211669922,-1.9093608856201172,0.065216064453125
13155,1,-2.0428338050842285,-0.13347291946411133,0.13347291946411133,0.45121660828590393,0.46697211265563965,0.027064358815550804,0.5233461856842041,0.44958946108818054,-1.8888945579528809,-2.0428338050842285,0.15393924713134766
13156,1,-2.1618106365203857,-0.11897683143615723,0.11897683143615723,0.4582085907459259,0.4715932607650757,0.02623712085187435,0.5185171365737915,0.4552457332611084,-1.9957971572875977,-2.1618106365203857,0.16601347923278809
13157,1,-2.151986837387085,0.009823799133300781,0.009823799133300781,0.46723851561546326,0.477565735578537,0.025200795382261276,0.5122395753860474,0.46255961060523987,-2.0758049488067627,-2.151986837387085,0.07618188858032227
13158,1,-2.016221284866333,0.13576555252075195,0.13576555252075195,0.47256600856781006,0.48109084367752075,0.024605991318821907,0.5085157155990601,0.4668782651424408,-2.0071139335632324,-2.016221284866333,0.009107351303100586
13159,1,-1.9603182077407837,0.055903077125549316,0.055903077125549316,0.4697332978248596,0.4792163670063019,0.024920754134655,0.5104975700378418,0.4645816683769226,-1.815256953239441,-1.9603182077407837,0.14506125450134277
13160,1,-1.801291584968567,0.1590266227722168,0.1590266227722168,0.4621196389198303,0.47417956590652466,0.025783875957131386,0.5158036947250366,0.45841243863105774,-1.7736163139343262,-1.801291584968567,0.027675271034240723
13161,1,-1.6966482400894165,0.10464334487915039,0.10464334487915039,0.4573418200016022,0.4710201919078827,0.026338476687669754,0.5191173553466797,0.45454418659210205,-1.5945508480072021,-1.6966482400894165,0.10209739208221436
13162,1,-1.4102404117584229,0.28640782833099365,0.28640782833099365,0.4476945996284485,0.4646458327770233,0.027489420026540756,0.5257675647735596,0.44674307107925415,-1.5156893730163574,-1.4102404117584229,0.10544896125793457
13163,1,-1.1319962739944458,0.27824413776397705,0.27824413776397705,0.441667765378952,0.4606679081916809,0.02822994813323021,0.5298928022384644,0.44187724590301514,-1.1665518283843994,-1.1319962739944458,0.03455555438995361
13164,1,-0.6926798820495605,0.43931639194488525,0.43931639194488525,0.42602598667144775,0.45036470890045166,0.030231479555368423,0.5404852032661438,0.4292832911014557,-0.8683156967163086,-0.6926798820495605,0.17563581466674805
13165,1,-0.22487005591392517,0.4678098261356354,0.4678098261356354,0.4167996644973755,0.44430509209632874,0.03146747127175331,0.5466496348381042,0.42188286781311035,-0.3252255618572235,-0.22487005591392517,0.10035550594329834
13166,1,0.21075937151908875,0.4356294274330139,0.4356294274330139,0.39639386534690857,0.43096351623535156,0.03435323387384415,0.5600396394729614,0.405607134103775,0.20183518528938293,0.21075937151908875,0.00892418622970581
13167,1,0.660343587398529,0.4495842158794403,0.4495842158794403,0.3667241930961609,0.4117560386657715,0.03894280642271042,0.5788341760635376,0.3822229504585266,0.6240565776824951,0.660343587398529,0.036287009716033936
13168,1,0.9250720143318176,0.2647284269332886,0.2647284269332886,0.32987233996391296,0.3883126378059387,0.045342374593019485,0.6008887887001038,0.35376882553100586,1.02150559425354,0.9250720143318176,0.09643357992172241
13169,1,0.9905015826225281,0.06542956829071045,0.06542956829071045,0.2842901051044464,0.3601275384426117,0.0544290691614151,0.6258593797683716,0.3197115957736969,1.180124044418335,0.9905015826225281,0.18962246179580688
13170,1,1.1161712408065796,0.1256696581840515,0.1256696581840515,0.2576800584793091,0.3441675901412964,0.06038251891732216,0.6391027569770813,0.3005147874355316,1.151328444480896,1.1161712408065796,0.035157203674316406
13171,1,1.067399263381958,-0.04877197742462158,0.04877197742462158,0.24802078306674957,0.3384737968444824,0.0626688003540039,0.643647313117981,0.2936839461326599,1.2153109312057495,1.067399263381958,0.1479116678237915
13172,1,0.9764506816864014,-0.09094858169555664,0.09094858169555664,0.23736944794654846,0.3322597146034241,0.06526962667703629,0.6484898924827576,0.28624045848846436,1.1185462474822998,0.9764506816864014,0.14209556579589844
13173,1,0.876462459564209,-0.09998822212219238,0.09998822212219238,0.24416185915470123,0.336214542388916,0.0636013075709343,0.6454223990440369,0.29097628593444824,0.9911462068557739,0.876462459564209,0.11468374729156494
13174,1,0.5844675302505493,-0.29199492931365967,0.29199492931365967,0.25471124053001404,0.34241175651550293,0.06107795983552933,0.6405147910118103,0.29840728640556335,0.8636975884437561,0.5844675302505493,0.2792300581932068
13175,1,0.5388955473899841,-0.045571982860565186,0.045571982860565186,0.265480101108551,0.34880489110946655,0.05858561024069786,0.6353291273117065,0.3060852587223053,0.5113365054130554,0.5388955473899841,0.02755904197692871
13176,1,0.3265976905822754,-0.21229785680770874,0.21229785680770874,0.2944183051586151,0.36630240082740784,0.05229191482067108,0.6205511093139648,0.32715699076652527,0.47573840618133545,0.3265976905822754,0.14914071559906006
13177,1,0.26086845993995667,-0.06572923064231873,0.06572923064231873,0.2961578369140625,0.36736828088760376,0.051931820809841156,0.6196250915527344,0.32844310998916626,0.2199465036392212,0.26086845993995667,0.040921956300735474
13178,1,0.08580117672681808,-0.17506727576255798,0.17506727576255798,0.31585466861724854,0.37954041361808777,0.0479934923350811,0.6088567972183228,0.34314966201782227,0.17081111669540405,0.08580117672681808,0.08500993996858597
13179,1,0.017584457993507385,-0.0682167187333107,0.0682167187333107,0.31802788376808167,0.38089466094970703,0.047574374824762344,0.6076377034187317,0.34478798508644104,-0.03541141003370285,0.017584457993507385,0.052995868027210236
13180,1,-0.1960814744234085,-0.2136659324169159,0.2136659324169159,0.33304598927497864,0.39031052589416504,0.044759199023246765,0.5990511775016785,0.3561896085739136,-0.08430155366659164,-0.1960814744234085,0.11177992075681686
13181,1,-0.22741848230361938,-0.031337007880210876,0.031337007880210876,0.33295565843582153,0.39025357365608215,0.04477571323513985,0.5991036295890808,0.35612061619758606,-0.3471538722515106,-0.22741848230361938,0.11973538994789124
13182,1,-0.38438844680786133,-0.15696996450424194,0.15696996450424194,0.3519009053707123,0.40226465463638306,0.04142045974731445,0.5878890752792358,0.3706905245780945,-0.33363452553749084,-0.38438844680786133,0.05075392127037048
13183,1,-0.6415073871612549,-0.25711894035339355,0.25711894035339355,0.3496624231338501,0.400838166475296,0.04180573299527168,0.5892355442047119,0.3689587116241455,-0.5201749205589294,-0.6415073871612549,0.12133246660232544
13184,1,-0.743843138217926,-0.10233575105667114,0.10233575105667114,0.35609036684036255,0.4049392342567444,0.04070732742547989,0.5853540301322937,0.3739386200904846,-0.8354897499084473,-0.743843138217926,0.09164661169052124
13185,1,-0.8024172186851501,-0.05857408046722412,0.05857408046722412,0.37524574995040894,0.4172459542751312,0.0375751331448555,0.5735242962837219,0.3889005780220032,-0.9062516093254089,-0.8024172186851501,0.10383439064025879
13186,1,-0.9468263983726501,-0.1444091796875,0.1444091796875,0.382205069065094,0.42174607515335083,0.03648815304040909,0.5691337585449219,0.39437800645828247,-0.9258385896682739,-0.9468263983726501,0.02098780870437622
13187,1,-1.2040486335754395,-0.2572222352027893,0.2572222352027893,0.38386502861976624,0.42282167077064514,0.03623279184103012,0.5680796504020691,0.39568760991096497,-1.0833826065063477,-1.2040486335754395,0.1206660270690918
13188,1,-1.322852373123169,-0.11880373954772949,0.11880373954772949,0.3918406069278717,0.42799970507621765,0.03502662107348442,0.5629782676696777,0.40199506282806396,-1.3793847560882568,-1.322852373123169,0.05653238296508789
13189,1,-1.4082329273223877,-0.08538055419921875,0.08538055419921875,0.40946489572525024,0.439499169588089,0.03248028829693794,0.5515026450157166,0.416017085313797,-1.4563795328140259,-1.4082329273223877,0.048146605491638184
13190,1,-1.4768142700195312,-0.06858134269714355,0.06858134269714355,0.41730573773384094,0.44463708996772766,0.03139859810471535,0.5463132858276367,0.4222882091999054,-1.4993094205856323,-1.4768142700195312,0.022495150566101074
13191,1,-1.631966233253479,-0.15515196323394775,0.15515196323394775,0.42291226983070374,0.4483180642127991,0.03064393810927868,0.5425728559494019,0.4267832338809967,-1.5336222648620605,-1.631966233253479,0.09834396839141846
13192,1,-1.702551245689392,-0.07058501243591309,0.07058501243591309,0.42806264758110046,0.4517042636871338,0.029964236542582512,0.5391157865524292,0.43091991543769836,-1.6899855136871338,-1.702551245689392,0.0125657320022583
13193,1,-1.7666774988174438,-0.06412625312805176,0.06412625312805176,0.4379434883594513,0.4582117795944214,0.028696009889245033,0.5324302315711975,0.4388737976551056,-1.7210361957550049,-1.7666774988174438,0.045641303062438965
13194,1,-1.7900763750076294,-0.023398876190185547,0.023398876190185547,0.44268715381622314,0.4613404870033264,0.02810351364314556,0.5291967391967773,0.4426997900009155,-1.7555959224700928,-1.7900763750076294,0.03448045253753662
13195,1,-1.7831684350967407,0.006907939910888672,0.006907939910888672,0.4465573728084564,0.46389496326446533,0.027627859264612198,0.5265477299690247,0.44582444429397583,-1.7461678981781006,-1.7831684350967407,0.03700053691864014
13196,1,-1.8145793676376343,-0.031410932540893555,0.031410932540893555,0.447782963514328,0.46470415592193604,0.027478668838739395,0.5257068872451782,0.4468144178390503,-1.7123349905014038,-1.8145793676376343,0.10224437713623047
13197,1,-1.766327977180481,0.04825139045715332,0.04825139045715332,0.4477677643299103,0.46469414234161377,0.02748052217066288,0.5257173776626587,0.44680216908454895,-1.7429596185684204,-1.766327977180481,0.023368358612060547
13198,1,-1.7883273363113403,-0.021999359130859375,0.021999359130859375,0.4489814043045044,0.46549564599990845,0.027333451434969902,0.5248837471008301,0.44778281450271606,-1.6675091981887817,-1.7883273363113403,0.1208181381225586
13199,1,-1.7266484498977661,0.06167888641357422,0.06167888641357422,0.4465176463127136,0.4638686776161194,0.027632704004645348,0.526574969291687,0.4457923173904419,-1.703607439994812,-1.7266484498977661,0.0230410099029541
13200,2,-0.7584691047668457,0.9681793451309204,0.9681793451309204,0.44715777039527893,0.46429136395454407,0.027554700151085854,0.5261359214782715,0.4463093876838684,-1.62037992477417,-0.7584691047668457,0.8619108200073242
13201,2,-0.5682858228683472,0.19018328189849854,0.19018328189849854,0.46029284596443176,0.47297146916389465,0.025994736701250076,0.5170722007751465,0.4569331109523773,-0.12386075407266617,-0.5682858228683472,0.444425068795681
13202,2,-0.43828830122947693,0.12999752163887024,0.12999752163887024,0.3902241587638855,0.4269489049911499,0.03526831045746803,0.5640169978141785,0.4007146954536438,-0.15773797035217285,-0.43828830122947693,0.2805503308773041
13203,2,-0.3292764723300934,0.10901182889938354,0.10901182889938354,0.37824684381484985,0.4191848337650299,0.037103138864040375,0.5716367959976196,0.3912601172924042,-0.1741054356098175,-0.3292764723300934,0.15517103672027588
13204,2,-0.23331618309020996,0.09596028923988342,0.09596028923988342,0.3704700469970703,0.4141663610935211,0.038336604833602905,0.5765092968940735,0.385154128074646,-0.15052983164787292,-0.23331618309020996,0.08278635144233704
13205,2,-0.2639947831630707,-0.030678600072860718,0.030678600072860718,0.36388909816741943,0.4099348187446594,0.0394069142639637,0.5805842280387878,0.38000884652137756,-0.10405087471008301,-0.2639947831630707,0.15994390845298767
13206,2,-0.16994096338748932,0.09405381977558136,0.09405381977558136,0.3541194796562195,0.40368014574050903,0.04104152321815491,0.5865490436553955,0.3724094331264496,-0.21898317337036133,-0.16994096338748932,0.04904220998287201
13207,2,-0.1873132735490799,-0.017372310161590576,0.017372310161590576,0.36002564430236816,0.4074573814868927,0.04004674777388573,0.5829553008079529,0.3769979178905487,-0.11187395453453064,-0.1873132735490799,0.07543931901454926
13208,2,-0.3312862813472748,-0.14397300779819489,0.14397300779819489,0.35079649090766907,0.40156057476997375,0.041610173881053925,0.5885541439056396,0.3698357045650482,-0.1718519926071167,-0.3312862813472748,0.15943428874015808
13209,2,-0.36442238092422485,-0.03313609957695007,0.03313609957695007,0.34770217537879944,0.39959055185317993,0.04214554280042648,0.5904101133346558,0.36744436621665955,-0.3962000608444214,-0.36442238092422485,0.03177767992019653
13210,2,-0.3884756565093994,-0.02405327558517456,0.02405327558517456,0.359703004360199,0.40725070238113403,0.04010055959224701,0.5831525921821594,0.37674680352211,-0.4272865056991577,-0.3884756565093994,0.0388108491897583
13211,2,-0.4915315806865692,-0.1030559241771698,0.1030559241771698,0.36188679933547974,0.4086501896381378,0.03973746299743652,0.5818150639533997,0.3784474730491638,-0.4448298215866089,-0.4915315806865692,0.04670175909996033
13212,2,-0.460856169462204,0.030675411224365234,0.030675411224365234,0.3607251048088074,0.4079055190086365,0.03993026539683342,0.582527220249176,0.37754249572753906,-0.5802086591720581,-0.460856169462204,0.11935248970985413
13213,2,-0.495731383562088,-0.03487521409988403,0.03487521409988403,0.370778352022171,0.4143650233745575,0.03828706592321396,0.5763172507286072,0.38539573550224304,-0.5050327777862549,-0.495731383562088,0.00930139422416687
13214,2,-0.5388703346252441,-0.04313895106315613,0.04313895106315613,0.36696290969848633,0.4119095206260681,0.038903944194316864,0.578686535358429,0.38240957260131836,-0.5462921857833862,-0.5388703346252441,0.00742185115814209
13215,2,-0.49271059036254883,0.04615974426269531,0.04615974426269531,0.36865636706352234,0.412998765707016,0.03862912207841873,0.5776367783546448,0.3837341070175171,-0.5972402095794678,-0.49271059036254883,0.10452961921691895
13216,2,-0.5422248840332031,-0.0495142936706543,0.0495142936706543,0.37387529015541077,0.4163615107536316,0.03779236599802971,0.5743832588195801,0.3878244459629059,-0.5122007727622986,-0.5422248840332031,0.03002411127090454
13217,2,-0.4899503290653229,0.05227455496788025,0.05227455496788025,0.36829042434692383,0.4127632975578308,0.03868837282061577,0.577863872051239,0.3834477663040161,-0.5864613652229309,-0.4899503290653229,0.09651103615760803
13218,2,-0.4300757944583893,0.059874534606933594,0.059874534606933594,0.37425729632377625,0.41660797595977783,0.03773169964551926,0.5741439461708069,0.38812434673309326,-0.49890652298927307,-0.4300757944583893,0.06883072853088379
13219,2,-0.45461535453796387,-0.024539560079574585,0.024539560079574585,0.3716561496257782,0.4149305820465088,0.03814629465341568,0.5757700204849243,0.3860836625099182,-0.41544535756111145,-0.45461535453796387,0.03916999697685242
13220,2,-0.5102241635322571,-0.05560880899429321,0.05560880899429321,0.3655696511268616,0.41101402044296265,0.03913126885890961,0.5795479416847229,0.3813208043575287,-0.4682248830795288,-0.5102241635322571,0.04199928045272827
13221,2,-0.4354248344898224,0.07479932904243469,0.07479932904243469,0.3659600615501404,0.41126489639282227,0.03906743600964546,0.5793067812919617,0.38162580132484436,-0.5547134280204773,-0.4354248344898224,0.11928859353065491
13222,2,-0.27530062198638916,0.16012421250343323,0.16012421250343323,0.3732605576515198,0.4159649610519409,0.03789014369249344,0.5747678875923157,0.38734200596809387,-0.4335559606552124,-0.27530062198638916,0.15825533866882324
13223,2,-0.37732815742492676,-0.1020275354385376,0.1020275354385376,0.3720429539680481,0.4151798486709595,0.03808441385626793,0.5755286812782288,0.386386901140213,-0.20323117077350616,-0.37732815742492676,0.1740969866514206
13224,2,-0.3153226971626282,0.062005460262298584,0.062005460262298584,0.35422906279563904,0.40375015139579773,0.0410228855907917,0.5864826440811157,0.3724944293498993,-0.39234060049057007,-0.3153226971626282,0.0770179033279419
