t,regime,prediction,target,abs_error,alpha_final
13370,2,0.8866006,0.8861905,0.00041013956,0.3541019
13371,2,0.91867566,1.0547316,0.13605595,0.35015407
13372,2,1.0887074,1.1492352,0.0605278,0.34538892
13373,2,1.1683905,1.1110244,0.057366133,0.3342908
13374,2,1.1130782,1.1159569,0.002878666,0.32972676
13375,2,1.1075437,1.0904644,0.017079353,0.33177298
13376,2,1.0735896,1.096941,0.02335143,0.33191764
13377,2,1.0765287,1.125291,0.04876232,0.33323872
13378,2,1.1035917,1.1487788,0.045187116,0.332394
13379,2,1.1252472,1.2496884,0.12444115,0.3303998
13380,2,1.2233493,1.3085887,0.08523941,0.3270567
13381,2,1.2752111,1.1317849,0.14342618,0.32028407
13382,2,1.0954478,1.09988,0.0044322014,0.32053244
13383,2,1.0624152,0.9897157,0.07269955,0.33088183
13384,2,0.9462092,0.9231592,0.02305001,0.33420557
13385,2,0.8793174,0.925623,0.046305597,0.34123975
13386,2,0.8923482,0.9562538,0.06390566,0.3450552
13387,2,0.93439615,0.9231888,0.011207342,0.34457093
13388,2,0.9007039,0.80688673,0.093817174,0.3431716
13389,2,0.7704457,0.6708992,0.09954649,0.34596774
13390,2,0.6166838,0.56851006,0.048173726,0.35320354
13391,2,0.50690097,0.5937256,0.086824656,0.36119962
13392,2,0.56295806,0.51076615,0.052191913,0.36741295
13393,2,0.46967512,0.37350616,0.096168965,0.36561212
13394,2,0.30621243,0.40400374,0.097791314,0.36960065
13395,2,0.3746761,0.31763113,0.057044983,0.37820983
13396,2,0.2719729,0.18146153,0.09051137,0.37551606
13397,2,0.1045653,0.27000943,0.16544414,0.37897357
13398,2,0.25948924,0.1782305,0.081258744,0.3884342
13399,2,0.13839814,0.1683929,0.029994756,0.3818286
13400,2,0.14047971,0.13018058,0.010299131,0.38725108
13401,2,0.09792661,0.15702651,0.059099905,0.3872524
13402,2,0.14827657,0.038189564,0.11008701,0.38998163
13403,2,-0.015501723,-0.045716647,0.030214924,0.38637546
13404,2,-0.11582051,-0.24201134,0.12619083,0.39199272
13405,2,-0.37065798,-0.38105068,0.010392696,0.39308938
13406,2,-0.52407646,-0.34255832,0.18151814,0.4017499
13407,2,-0.41195416,-0.33205372,0.07990044,0.41058525
13408,2,-0.37263438,-0.36722147,0.0054129064,0.408589
13409,2,-0.41363215,-0.3828498,0.030782342,0.40723595
13410,2,-0.42418548,-0.38453314,0.039652348,0.4089297
13411,2,-0.41671944,-0.48943898,0.072719544,0.4097913
13412,2,-0.56475836,-0.4573306,0.107427746,0.40772384
13413,2,-0.49318907,-0.39787093,0.09531814,0.41432112
13414,2,-0.3976373,-0.44389513,0.046257824,0.41376725
13415,2,-0.4746719,-0.36065727,0.114014626,0.40940505
13416,2,-0.34620735,-0.38572416,0.039516807,0.41380468
13417,2,-0.39862746,-0.37137744,0.027250022,0.40849197
13418,2,-0.38123965,-0.37625453,0.004985124,0.41023642
13419,2,-0.39347917,-0.50616574,0.112686574,0.40930825
13420,2,-0.5850587,-0.4088665,0.1761922,0.40692642
13421,2,-0.41454566,-0.41477236,0.00022670627,0.41630933
13422,2,-0.43015254,-0.29471916,0.13543338,0.4106405
13423,2,-0.25286198,-0.22467338,0.028188601,0.41356573
13424,2,-0.17563057,-0.16552235,0.010108218,0.40810335
13425,2,-0.117550895,-0.1093239,0.008226998,0.40523875
13426,2,-0.06303764,-0.028605081,0.03443256,0.40289652
13427,2,0.02844309,0.16027462,0.13183153,0.401142
13428,2,0.27103662,0.2514107,0.019625932,0.3995419
13429,2,0.34971672,0.36357647,0.013859749,0.3894808
13430,2,0.4608357,0.47568312,0.014847428,0.3852107
13431,2,0.5697464,0.57028216,0.00053578615,0.37927908
13432,2,0.6543462,0.60389954,0.05044669,0.3729137
13433,2,0.6640034,0.66172427,0.0022791028,0.36732027
13434,2,0.71239704,0.90068305,0.188286,0.36531416
13435,2,0.97543263,0.9104002,0.06503242,0.3603568
13436,2,0.9570091,0.9421838,0.0148252845,0.3465077
13437,2,0.9717767,1.05883,0.0870533,0.34560785
13438,2,1.0829616,1.0569723,0.025989294,0.34217635
13439,2,1.0654199,1.1368204,0.07140052,0.33564344
13440,2,1.1378188,1.2092512,0.07143235,0.33440194
13441,2,1.2005146,1.2758837,0.07536912,0.3285808
13442,2,1.2560697,1.2700197,0.01394999,0.3232057
13443,2,1.2421632,1.3408015,0.098638296,0.31975478
13444,2,1.3028438,1.2476327,0.055211067,0.31842873
13445,2,1.2084091,1.2408059,0.032396793,0.31672314
13446,2,1.1989748,1.1221702,0.07680464,0.32189983
13447,2,1.0777402,1.064539,0.013201237,0.3244479
13448,2,1.0201281,1.1420385,0.12191033,0.3319643
13449,2,1.1073239,1.1853431,0.07801926,0.33388534
13450,2,1.1531076,0.9731976,0.17991006,0.32878065
13451,2,0.92873,1.0358498,0.1071198,0.32948482
13452,2,1.0057136,0.9196343,0.0860793,0.34079152
13453,2,0.8805851,0.8491293,0.031455755,0.3386048
13454,2,0.80824965,0.84108955,0.032839894,0.34592578
13455,2,0.81030905,0.8073037,0.0030053258,0.35010076
13456,2,0.7793956,0.71064955,0.06874603,0.35079238
13457,2,0.6717939,0.47771505,0.19407883,0.3531487
13458,2,0.39288762,0.4996611,0.106773466,0.35828906
13459,2,0.45408463,0.4235587,0.030525923,0.3725547
13460,2,0.37305802,0.35774413,0.015313894,0.37073123
13461,2,0.30615443,0.34146637,0.035311937,0.37475702
13462,2,0.30589914,0.37402946,0.068130314,0.3785864
13463,2,0.36580127,0.35942185,0.0063794255,0.37988645
13464,2,0.35128397,0.21061873,0.14066523,0.37778
13465,2,0.15395707,0.15194494,0.0020121336,0.3768503
13466,2,0.09426271,0.028804297,0.06545842,0.3850363
13467,2,-0.05627858,-0.011407827,0.044870753,0.38651463
13468,2,-0.0809433,-0.06688837,0.014054932,0.39320707
13469,2,-0.13408649,-0.039339855,0.094746634,0.39455956
13470,2,-0.06874573,-0.0708481,0.0021023676,0.39840925
13471,2,-0.10451926,-0.1567415,0.052222237,0.3961537
13472,2,-0.21796125,-0.24806422,0.030102968,0.39631644
13473,2,-0.32981607,-0.35084984,0.021033764,0.39951998
13474,2,-0.45101404,-0.4861061,0.035092056,0.4027208
13475,2,-0.6120477,-0.48074728,0.13130039,0.4058804
13476,2,-0.55712986,-0.4375491,0.119580746,0.41364178
13477,2,-0.46710888,-0.51769096,0.05058208,0.4142487
13478,2,-0.5802881,-0.5240971,0.056191027,0.41015577
13479,2,-0.571497,-0.4287675,0.14272952,0.41452467
13480,2,-0.41679007,-0.48860985,0.07181978,0.41689435
13481,2,-0.51968086,-0.48157978,0.038101077,0.4102429
13482,2,-0.505754,-0.4966927,0.009061307,0.41376564
13483,2,-0.5276157,-0.46769428,0.059921443,0.41305733
13484,2,-0.48091882,-0.34431934,0.13659948,0.41451246
13485,2,-0.29957265,-0.391628,0.09205535,0.41552448
13486,2,-0.39814442,-0.30250084,0.09564358,0.40742934
13487,2,-0.27219915,-0.42468762,0.15248847,0.4120608
13488,2,-0.4727682,-0.36342892,0.10933927,0.4043477
13489,2,-0.370724,-0.31096807,0.05975592,0.41264364
13490,2,-0.2987328,-0.2132798,0.08545299,0.4102482
13491,2,-0.16731757,-0.12953359,0.03778398,0.40929416
13492,2,-0.071203604,0.015550904,0.08675451,0.40530828
13493,2,0.10940497,0.13028252,0.020877548,0.40316147
13494,2,0.22936666,0.23404455,0.0046778917,0.3964547
13495,2,0.33039588,0.3026648,0.02773109,0.3910619
13496,2,0.3832153,0.43790352,0.054688215,0.38564563
13497,2,0.5312283,0.5811405,0.049912214,0.38270587
13498,2,0.6794862,0.69404536,0.01455915,0.37517467
13499,2,0.78179747,0.7975986,0.015801132,0.36659124
13500,2,0.87189174,0.91030616,0.03841442,0.35946065
13501,2,0.9720924,0.97944534,0.007352948,0.35244942
13502,2,1.0227708,1.0342072,0.011436462,0.34515592
13503,2,1.0611191,1.0354506,0.025668502,0.34046322
13504,2,1.0458905,1.0232203,0.02267015,0.33734936
13505,2,1.0213497,1.0410604,0.01971078,0.33745074
13506,2,1.0336196,1.1989261,0.16530645,0.33788878
13507,2,1.1915684,1.1768914,0.0146769285,0.33402926
13508,2,1.1608922,1.1449171,0.015975118,0.32582003
13509,2,1.1221409,1.1860566,0.06391573,0.32761493
13510,2,1.1604712,1.2551031,0.09463191,0.32860872
13511,2,1.225278,1.1931261,0.032151937,0.3249218
13512,2,1.1599076,1.1727331,0.012825489,0.32243538
13513,2,1.1375018,1.1075902,0.029911637,0.32621637
13514,2,1.0699642,1.0325875,0.037376642,0.32847175
13515,2,0.99244726,1.0768938,0.08444655,0.33323473
13516,2,1.0456454,1.0157181,0.029927254,0.33680677
13517,2,0.9824133,0.94504267,0.037370622,0.33519834
13518,2,0.90884125,0.9523658,0.043524563,0.3395214
13519,2,0.9245088,0.9117928,0.012715995,0.34350306
13520,2,0.88385653,0.9624394,0.07858288,0.34350744
13521,2,0.9469726,0.7872763,0.15969628,0.34528768
13522,2,0.74723125,0.6474498,0.09978145,0.34373468
13523,2,0.5887902,0.6223784,0.03358823,0.35436663
13524,2,0.5782139,0.5003768,0.07783705,0.36272663
13525,2,0.43943143,0.5850345,0.14560306,0.36381736
13526,2,0.5736761,0.50934047,0.064335644,0.37146586
13527,2,0.48286998,0.46136945,0.021500528,0.3661305
13528,2,0.43175137,0.39288682,0.038864553,0.37042433
13529,2,0.35386416,0.28276172,0.07110244,0.37279475
13530,2,0.22173494,0.2171356,0.0045993477,0.37577787
13531,2,0.15598905,0.11138842,0.04460063,0.3816186
13532,2,0.03339096,0.123003826,0.089612864,0.38398847
13533,2,0.08101878,-0.0093312515,0.09035003,0.39058235
13534,2,-0.08887014,-0.1789432,0.090073064,0.3875667
13535,2,-0.30078414,-0.14442429,0.15635985,0.39220312
13536,2,-0.20320249,-0.14924625,0.05395624,0.40297708
13537,2,-0.18910316,-0.35796025,0.1688571,0.40083653
13538,2,-0.47627768,-0.34173292,0.13454476,0.39683208
13539,2,-0.4086948,-0.46496803,0.056273222,0.40927163
13540,2,-0.566601,-0.43142226,0.13517871,0.4057805
13541,2,-0.4803838,-0.4755279,0.004855901,0.41348338
13542,2,-0.5321411,-0.4330254,0.0991157,0.4106593
13543,2,-0.45257255,-0.4235067,0.029065847,0.41404897
13544,2,-0.43864417,-0.38393915,0.054705024,0.41183394
13545,2,-0.38217342,-0.4412681,0.059094667,0.4121341
13546,2,-0.47657204,-0.44568297,0.030889064,0.40866557
13547,2,-0.4774806,-0.50674266,0.029262066,0.41183585
13548,2,-0.5632557,-0.47818038,0.08507535,0.4108319
13549,2,-0.50577503,-0.4874285,0.018346548,0.41485906
13550,2,-0.51710206,-0.43513337,0.081968695,0.4130564
13551,2,-0.43579283,-0.39548165,0.040311188,0.4146792
13552,2,-0.38612333,-0.39796773,0.011844397,0.41255134
13553,2,-0.40358195,-0.3991557,0.004426241,0.4102304
13554,2,-0.41271847,-0.28458077,0.12813771,0.41034755
13555,2,-0.24484265,-0.27070543,0.025862783,0.41288444
13556,2,-0.25015607,-0.22739509,0.022760987,0.4065322
13557,2,-0.20362945,-0.21141422,0.007784769,0.40664184
13558,2,-0.19835435,-0.17091548,0.027438864,0.40444022
13559,2,-0.15206304,-0.03104856,0.12101448,0.40434626
13560,2,0.038696595,0.07845824,0.039761648,0.40474957
13561,2,0.16225171,0.16145977,0.0007919371,0.39839843
13562,2,0.24131197,0.28788024,0.046568274,0.3931611
13563,2,0.38166022,0.46241263,0.0807524,0.38984174
13564,2,0.5771456,0.5842999,0.0071543455,0.38372636
13565,2,0.68878794,0.7514194,0.06263149,0.3737231
13566,2,0.85366476,0.90450495,0.0508402,0.36615786
13567,2,0.991601,0.9063903,0.08521068,0.3551688
13568,2,0.9588959,0.97363687,0.014740944,0.3463266
13569,2,1.0101016,1.0521729,0.042071342,0.34545496
13570,2,1.0761162,1.2186749,0.1425587,0.34051502
13571,2,1.2299702,1.2378806,0.007910371,0.33299074
13572,2,1.2331333,1.2657287,0.032595396,0.3235297
13573,2,1.2479839,1.1656573,0.08232665,0.32189304
13574,2,1.1395906,1.1331545,0.0064361095,0.3223475
13575,2,1.1019737,1.1515244,0.04955077,0.32844183
13576,2,1.1198055,1.0505408,0.06926465,0.32991475
13577,2,1.013213,1.1693494,0.1561364,0.33050707
13578,2,1.141201,1.2051951,0.06399405,0.33412594
13579,2,1.1760814,1.0923856,0.08369577,0.32688865
13580,2,1.0582565,1.0553766,0.002879858,0.32689184
13581,2,1.0207255,1.0470667,0.0263412,0.333776
13582,2,1.015275,0.9920425,0.02323252,0.33598506
13583,2,0.9586749,0.90817463,0.050500274,0.33719447
13584,2,0.8699872,0.8606091,0.009378076,0.34124404
13585,2,0.8241708,0.85210824,0.027937412,0.34651124
13586,2,0.82417417,0.82827926,0.004105091,0.3493487
13587,2,0.8039612,0.73356205,0.070399165,0.35001606
13588,2,0.6979517,0.5877159,0.11023575,0.3518538
13589,2,0.52935445,0.58136445,0.05201,0.35747892
13590,2,0.5432404,0.5776479,0.034407496,0.3662402
13591,2,0.55411375,0.65087235,0.096758604,0.36661246
13592,2,0.6573125,0.5625561,0.094756424,0.36688375
13593,2,0.5453321,0.47865206,0.066680014,0.3623874
13594,2,0.44436324,0.36496955,0.079393685,0.36731324
13595,2,0.30794433,0.24587914,0.062065184,0.3714747
13596,2,0.16911212,0.13335371,0.035758406,0.37700367
13597,2,0.04358148,0.025469786,0.018111693,0.38259825
13598,2,-0.072976835,0.04343066,0.1164075,0.38758025
13599,2,-0.007980429,0.036260996,0.044241425,0.39440757
13600,2,0.002140902,-0.04769329,0.04983419,0.3932005
13601,2,-0.10504783,-0.11037021,0.005322382,0.39207068
13602,2,-0.17457464,-0.13521475,0.039359897,0.3958713
13603,2,-0.18755415,-0.23421659,0.046662435,0.3991028
13604,2,-0.31330827,-0.30444762,0.008860648,0.39853874
13605,2,-0.38810343,-0.29604876,0.092054665,0.40288234
13606,2,-0.34615704,-0.27564895,0.07050809,0.4071487
13607,2,-0.3007681,-0.39514273,0.09437463,0.40709504
13608,2,-0.47087216,-0.36427483,0.106597334,0.4034046
13609,2,-0.4003519,-0.3750806,0.025271326,0.41092953
13610,2,-0.40858242,-0.46200815,0.05342573,0.4089249
13611,2,-0.52993864,-0.56481344,0.034874797,0.40773755
13612,2,-0.6600294,-0.42632934,0.23370007,0.41060978
13613,2,-0.4185424,-0.48628438,0.06774199,0.41925046
13614,2,-0.5195236,-0.5113419,0.008181691,0.4101522
13615,2,-0.5520356,-0.45257965,0.09945598,0.4130228
13616,2,-0.45623335,-0.3128596,0.14337376,0.4156605
13617,2,-0.25416213,-0.32676634,0.07260421,0.4153464
13618,2,-0.3092235,-0.24374418,0.06547932,0.40698296
13619,2,-0.20282939,-0.30539033,0.10256094,0.40956563
13620,2,-0.3192269,-0.15204294,0.16718395,0.40341803
13621,2,-0.09363787,-0.26023328,0.16659541,0.4102548
13622,2,-0.28242284,-0.19026516,0.09215768,0.3989912
13623,2,-0.17806552,-0.13942593,0.03863959,0.40681154
13624,2,-0.11573863,-0.085369386,0.030369245,0.40374824
13625,2,-0.053125832,0.02306862,0.07619445,0.40182853
13626,2,0.08540114,0.25474238,0.16934124,0.4006722
13627,2,0.38490665,0.31837946,0.06652719,0.3977161
13628,2,0.41769564,0.42536798,0.0076723397,0.38456914
13629,2,0.52002263,0.4638679,0.056154728,0.38168347
13630,2,0.53258395,0.61223155,0.0796476,0.3755079
13631,2,0.6957748,0.71570224,0.019927442,0.3736488
13632,2,0.7912655,0.7883023,0.0029631853,0.3646874
13633,2,0.8488761,0.7698764,0.0789997,0.35825524
13634,2,0.8027877,0.9202095,0.117421806,0.3540907
13635,2,0.96255827,1.034314,0.07175577,0.35392743
13636,2,1.0688212,0.99911755,0.06970364,0.34380603
13637,2,1.0126696,1.0674276,0.054758072,0.3378338
13638,2,1.0746484,0.9965298,0.07811856,0.33883843
13639,2,0.98796916,1.1667218,0.17875266,0.3359781
13640,2,1.1629322,1.2171595,0.054227352,0.3371505
13641,2,1.2045009,1.1690545,0.035446405,0.32678613
13642,2,1.1483119,1.0833414,0.06497049,0.32496148
13643,2,1.054677,1.1677177,0.113040686,0.32905197
13644,2,1.1419578,1.1500344,0.008076668,0.33235353
13645,2,1.1215004,1.1913973,0.06989694,0.32803154
13646,2,1.1621742,1.1280382,0.034136057,0.32822233
13647,2,1.0954666,1.0635512,0.031915426,0.32709932
13648,2,1.028023,1.0204532,0.00756979,0.33164832
13649,2,0.9848188,0.96782446,0.016994357,0.33589405
13650,2,0.9318092,0.8714729,0.06033629,0.33900186
13651,2,0.8292676,0.80250776,0.026759863,0.342952
13652,2,0.7595681,0.78283924,0.023271143,0.34903368
13653,2,0.7494247,0.77088964,0.021464944,0.353192
13654,2,0.7460799,0.7202415,0.025838435,0.3544078
13655,2,0.6932318,0.67512506,0.018106759,0.35529405
13656,2,0.6475211,0.5070363,0.14048475,0.35838068
13657,2,0.44593436,0.42326382,0.022670537,0.3606519
13658,2,0.35948497,0.39966646,0.040181488,0.37028074
13659,2,0.35380962,0.33146748,0.022342145,0.37516624
13660,2,0.28165385,0.26245344,0.019200414,0.3759343
13661,2,0.20844704,0.3029719,0.09452486,0.37926444
13662,2,0.2868948,0.20865875,0.07823604,0.38393617
13663,2,0.16546988,0.20295987,0.03748998,0.38026804
13664,2,0.17502037,0.12828033,0.04674004,0.3859152
13665,2,0.0822232,0.052113086,0.030110113,0.38512576
13666,2,-0.0075248703,0.06997397,0.07749884,0.38836387
13667,2,0.040895134,0.015718857,0.025176277,0.39326996
13668,2,-0.025708675,-0.063211985,0.03750331,0.39123088
13669,2,-0.1239758,-0.14092363,0.016947836,0.3930048
13670,2,-0.21437702,-0.095841624,0.11853539,0.39618254
13671,2,-0.12167263,-0.26708496,0.14541233,0.4017092
13672,2,-0.3607449,-0.27288154,0.087863356,0.3955413
13673,2,-0.33589715,-0.31613994,0.019757211,0.40546554
13674,2,-0.37871903,-0.3781285,0.000590533,0.4048878
13675,2,-0.4497259,-0.2992321,0.1504938,0.40608984
13676,2,-0.30843922,-0.35209844,0.04365921,0.4113515
13677,2,-0.38927233,-0.3956632,0.0063908696,0.4056588
13678,2,-0.44555122,-0.42562214,0.019929081,0.40779164
13679,2,-0.47673228,-0.42301732,0.05371496,0.40965894
13680,2,-0.4593601,-0.44837025,0.010989845,0.41142243
13681,2,-0.48986918,-0.4797819,0.010087281,0.41074285
13682,2,-0.52738756,-0.42895195,0.09843561,0.41153085
13683,2,-0.4400068,-0.3775856,0.062421203,0.4143775
13684,2,-0.36778075,-0.40470082,0.03692007,0.41258252
13685,2,-0.42135423,-0.39745873,0.023895502,0.40906364
13686,2,-0.41300482,-0.34332186,0.069682956,0.41076896
13687,2,-0.3350002,-0.32159966,0.013400525,0.4115137
13688,2,-0.31540522,-0.19671665,0.11868857,0.40885678
13689,2,-0.1406452,-0.2218508,0.08120559,0.4102657
13690,2,-0.20898208,-0.18775986,0.021222219,0.40241846
13691,2,-0.17242162,0.01686708,0.1892887,0.4046098
13692,2,0.11551731,0.12066672,0.005149409,0.40663058
13693,2,0.21814203,0.18552011,0.03262192,0.39622453
13694,2,0.26558736,0.2557322,0.009855151,0.39097694
13695,2,0.32753596,0.4158169,0.088280946,0.38801596
13696,2,0.5141933,0.55669576,0.042502463,0.3853636
13697,2,0.65854806,0.76309305,0.104545,0.37645006
13698,2,0.87351334,0.8232833,0.050230026,0.36769664
13699,2,0.9021657,0.87692785,0.025237858,0.35525066
13700,2,0.93231905,0.93705714,0.0047380924,0.35130692
13701,2,0.9762306,1.0096838,0.033453226,0.34758833
13702,2,1.0370883,1.0103216,0.026766658,0.3432205
13703,2,1.0217319,1.1734676,0.15173578,0.33908874
13704,2,1.1810577,1.2023016,0.02124393,0.33625257
13705,2,1.1969395,1.1086915,0.088248014,0.32672212
13706,2,1.091311,1.2404363,0.14912534,0.32680464
13707,2,1.2194395,1.1948115,0.024628043,0.32943434
13708,2,1.1678748,1.143988,0.0238868,0.32320642
13709,2,1.1124177,1.130185,0.01776731,0.32663924
13710,2,1.0972482,1.0914624,0.005785823,0.3296957
13711,2,1.0571542,1.1318405,0.07468629,0.3311054
13712,2,1.1014957,1.0840597,0.017436028,0.33258128
13713,2,1.0519022,1.0251337,0.026768446,0.33112794
13714,2,0.99081016,1.174209,0.18339884,0.33466798
13715,2,1.1515014,1.051932,0.09956944,0.33542344
13716,2,1.0219059,1.0020586,0.019847274,0.3292072
13717,2,0.9699286,0.8708325,0.09909612,0.33679295
13718,2,0.82665443,0.8363209,0.009666443,0.34095982
13719,2,0.79776204,0.81408924,0.016327202,0.3488667
13720,2,0.7826853,0.67016923,0.112516046,0.35103148
13721,2,0.6185675,0.6451748,0.026607275,0.35277173
13722,2,0.60589796,0.56127435,0.044623613,0.36137974
13723,2,0.51498175,0.39820158,0.11678016,0.36272654
13724,2,0.32123998,0.43099213,0.10975215,0.36675438
13725,2,0.3960091,0.31516528,0.080843806,0.37692678
13726,2,0.25661856,0.2469838,0.009634763,0.37384164
13727,2,0.18736565,0.3417583,0.15439266,0.38005456
13728,2,0.34296557,0.32170758,0.021257997,0.38527343
13729,2,0.3172574,0.22452544,0.09273197,0.37934533
13730,2,0.18744054,0.13959426,0.047846287,0.37935048
13731,2,0.083897166,0.032669146,0.05122802,0.3839971
13732,2,-0.04526069,-0.087767065,0.042506374,0.38733247
13733,2,-0.18732977,-0.13567221,0.051657557,0.39150822
13734,2,-0.2187007,-0.096803606,0.1218971,0.3977502
13735,2,-0.1303995,-0.1743727,0.043973207,0.4013784
13736,2,-0.231908,-0.2730524,0.0411444,0.3974989
13737,2,-0.35596883,-0.22376914,0.13219969,0.4000368
13738,2,-0.25363863,-0.38243672,0.1287981,0.40685588
13739,2,-0.4765309,-0.36279628,0.11373463,0.40066648
13740,2,-0.41460666,-0.46534872,0.05074206,0.41023088
13741,2,-0.54993665,-0.42677742,0.12315923,0.4069715
13742,2,-0.4640417,-0.5117611,0.04771942,0.41360396
13743,2,-0.58108187,-0.49816474,0.082917124,0.40966693
13744,2,-0.539648,-0.49966103,0.039986968,0.4147247
13745,2,-0.5329001,-0.54418457,0.011284471,0.41392946
13746,2,-0.5936425,-0.5936168,2.5689602e-05,0.41311285
13747,2,-0.6547051,-0.45351538,0.20118973,0.4146228
13748,2,-0.42610896,-0.5907551,0.16464615,0.42027885
13749,2,-0.6487088,-0.55019593,0.09851289,0.40965086
13750,2,-0.57355344,-0.5283465,0.045206964,0.41806674
13751,2,-0.54128236,-0.43647853,0.10480383,0.41625544
13752,2,-0.40818715,-0.33230597,0.07588118,0.416968
13753,2,-0.27475804,-0.29739878,0.022640735,0.4139963
13754,2,-0.25778604,-0.26965952,0.011873484,0.40873733
13755,2,-0.24346438,-0.28263986,0.03917548,0.40730146
13756,2,-0.2830011,-0.21705088,0.065950215,0.40540883
13757,2,-0.1945906,-0.052257046,0.14233355,0.407559
13758,2,0.031761713,0.050454002,0.018692289,0.40706855
13759,2,0.13921574,0.20785351,0.06863777,0.39918405
13760,2,0.32122374,0.28142503,0.039798707,0.39549673
13761,2,0.37403184,0.42371133,0.049679488,0.38698122
13762,2,0.52699256,0.6128874,0.08589482,0.38388312
13763,2,0.7297396,0.64270085,0.087038755,0.376021
13764,2,0.72193295,0.8678766,0.14594364,0.3647952
13765,2,0.9592458,0.98013455,0.020888746,0.36182082
13766,2,1.0486593,1.0399284,0.008730888,0.34756356
13767,2,1.0835656,1.1492206,0.06565499,0.34033832
13768,2,1.1744878,1.1686155,0.005872369,0.33510888
13769,2,1.1752257,1.2600949,0.08486915,0.32870966
13770,2,1.2514149,1.3432399,0.09182501,0.32575127
13771,2,1.3182319,1.3023154,0.015916586,0.3188931
13772,2,1.2702796,1.2484771,0.021802545,0.3154419
13773,2,1.2115192,1.2450095,0.0334903,0.31878436
13774,2,1.2044327,1.1298771,0.074555635,0.32176626
13775,2,1.0864052,1.2268445,0.14043939,0.32409158
13776,2,1.1872044,1.2279828,0.0407784,0.32858485
13777,2,1.1881226,1.099803,0.08831966,0.3232923
13778,2,1.0571507,0.9800883,0.07706243,0.32550645
13779,2,0.9318079,1.0425105,0.110702634,0.33431828
13780,2,1.0096494,0.98342544,0.026223958,0.34030166
13781,2,0.9494313,1.0027934,0.05336213,0.33755824
13782,2,0.9767704,0.83292294,0.14384747,0.3406825
13783,2,0.7880879,0.8248192,0.036731303,0.34115115
13784,2,0.79115415,0.8031627,0.012008548,0.35116148
13785,2,0.77552116,0.73557216,0.039949,0.35177118
13786,2,0.7030729,0.72918624,0.026113331,0.353339
13787,2,0.706573,0.62514323,0.08142978,0.3573618
13788,2,0.5864114,0.616379,0.029967606,0.35782897
13789,2,0.5901922,0.4166412,0.173551,0.36405528
13790,2,0.34449387,0.35633516,0.011841297,0.36355406
13791,2,0.29182333,0.36853096,0.07670763,0.3751633
13792,2,0.33485973,0.29515854,0.039701194,0.37893784
13793,2,0.2505743,0.20709746,0.043476835,0.37741417
13794,2,0.1482585,0.2380571,0.0897986,0.38072166
13795,2,0.2154643,0.26066276,0.04519847,0.3864889
13796,2,0.25680876,0.19734497,0.059463784,0.38490793
13797,2,0.17180365,0.0888965,0.082907155,0.38267988
13798,2,0.0303163,0.0855551,0.0552388,0.38481408
13799,2,0.047876112,-0.0002669702,0.04814308,0.39132082
13800,2,-0.059893154,-0.14903201,0.08913886,0.38999712
13801,2,-0.2505304,-0.19340332,0.057127073,0.3922641
13802,2,-0.27718222,-0.1840545,0.09312773,0.40019965
13803,2,-0.23258075,-0.23475347,0.0021727234,0.4030121
13804,2,-0.29069152,-0.3213237,0.030632168,0.40140402
13805,2,-0.39898825,-0.29588005,0.1031082,0.4025609
13806,2,-0.33467552,-0.29391903,0.040756494,0.4081325
13807,2,-0.32169983,-0.2924285,0.029271334,0.40669596
13808,2,-0.3145046,-0.3263205,0.011815906,0.40661365
13809,2,-0.36219376,-0.38477802,0.02258426,0.4058079
13810,2,-0.4405877,-0.3453595,0.095228195,0.4065374
13811,2,-0.36614972,-0.32129472,0.044855,0.41073966
13812,2,-0.3294981,-0.38925266,0.05975455,0.4089812
13813,2,-0.43391877,-0.4708203,0.036901534,0.40615487
13814,2,-0.5433574,-0.46370593,0.079651445,0.40836456
13815,2,-0.510448,-0.441528,0.06891999,0.41313374
13816,2,-0.46609896,-0.44091758,0.025181383,0.41319725
13817,2,-0.463626,-0.35357746,0.11004853,0.41195062
13818,2,-0.33226746,-0.34712502,0.01485756,0.41378787
13819,2,-0.34096098,-0.32155842,0.019402564,0.40890348
13820,2,-0.31492165,-0.2915655,0.02335614,0.4090777
13821,2,-0.28229064,-0.20391265,0.07837799,0.40823844
13822,2,-0.1646645,-0.1297058,0.034958705,0.40835896
13823,2,-0.07969611,-0.1253717,0.045675583,0.4047523
13824,2,-0.10131165,0.08345252,0.18476418,0.40045002
13825,2,0.18718499,0.14010783,0.047077164,0.40408993
13826,2,0.22070348,0.26492852,0.044225037,0.39253533
13827,2,0.3587345,0.38949978,0.030765295,0.39085597
13828,2,0.48834777,0.55355954,0.06521177,0.38461918
13829,2,0.6631528,0.5985963,0.06455654,0.3780064
13830,2,0.67768157,0.7168346,0.03915304,0.36831236
13831,2,0.79278326,0.9491104,0.15632713,0.36548525
13832,2,1.0319972,0.9747132,0.057283998,0.3565861
13833,2,1.0269427,0.9576476,0.06929511,0.34300214
13834,2,0.98403096,1.1072968,0.12326586,0.34174046
13835,2,1.1288804,1.1399174,0.011036992,0.34046495
13836,2,1.146363,1.221499,0.075135946,0.33155745
13837,2,1.2156231,1.2712395,0.05561638,0.32815376
13838,2,1.2530788,1.2373866,0.015692234,0.32265222
13839,2,1.2112608,1.1590912,0.05216956,0.32069176
