t,regime,prediction,target,abs_error,alpha_final
13279,2,-0.5170018,-0.47948274,0.037519068,0.1
13280,2,-0.47857338,-0.52699214,0.04841876,0.1
13281,2,-0.5262498,-0.5881525,0.0619027,0.1
13282,2,-0.5898156,-0.56643325,0.023382366,0.1
13283,2,-0.5569883,-0.52719295,0.029795349,0.1
13284,2,-0.50571626,-0.51562476,0.009908497,0.1
13285,2,-0.48891848,-0.5559262,0.06700772,0.1
13286,2,-0.5338698,-0.39404607,0.13982373,0.1
13287,2,-0.34305358,-0.384621,0.041567415,0.1
13288,2,-0.3350256,-0.33049855,0.004527062,0.1
13289,2,-0.27524596,-0.2807763,0.0055303276,0.1
13290,2,-0.2222302,-0.27454695,0.052316755,0.1
13291,2,-0.22169304,-0.23264839,0.010955349,0.1
13292,2,-0.17919552,-0.23076567,0.051570147,0.1
13293,2,-0.18462119,-0.14785995,0.03676124,0.1
13294,2,-0.094242245,0.029691549,0.12393379,0.1
13295,2,0.105772965,-0.0024755688,0.10824853,0.1
13296,2,0.055072635,0.13974279,0.084670156,0.1
13297,2,0.21168415,0.29185814,0.080173984,0.1
13298,2,0.37685725,0.34336028,0.033496976,0.1
13299,2,0.42142874,0.51969117,0.09826243,0.1
13300,2,0.6110624,0.6178197,0.006757319,0.1
13301,2,0.7065913,0.698319,0.00827229,0.1
13302,2,0.78075475,0.7824745,0.0017197728,0.1
13303,2,0.85871714,0.8809781,0.022260964,0.1
13304,2,0.95243746,0.9246576,0.027779877,0.1
13305,2,0.9833402,1.0042676,0.02092737,0.1
13306,2,1.0557463,1.0565953,0.00084900856,0.1
13307,2,1.097384,1.1427971,0.045413136,0.1
13308,2,1.177438,1.1489133,0.028524756,0.1
13309,2,1.1681283,1.1546563,0.013471961,0.1
13310,2,1.1605604,1.0940659,0.066494465,0.1
13311,2,1.0805509,1.1888347,0.10828376,0.1
13312,2,1.1782737,1.2286712,0.050397515,0.1
13313,2,1.2135475,1.2946353,0.08108783,0.1
13314,2,1.2780676,1.2234768,0.05459082,0.1
13315,2,1.1904902,1.1673248,0.023165464,0.1
13316,2,1.1227055,1.0820794,0.04062605,0.1
13317,2,1.0244181,1.0292548,0.0048366785,0.1
13318,2,0.9658511,1.0114527,0.045601547,0.1
13319,2,0.949289,0.8809642,0.068324804,0.1
13320,2,0.80388576,0.9293148,0.12542903,0.1
13321,2,0.8681132,0.7118306,0.1562826,0.1
13322,2,0.6230122,0.781341,0.15832883,0.1
13323,2,0.71674323,0.68145025,0.035292983,0.1
13324,2,0.61042744,0.7073946,0.09696716,0.1
13325,2,0.6530177,0.62254673,0.030470967,0.1
13326,2,0.5643209,0.55061835,0.013702571,0.1
13327,2,0.49180168,0.52511907,0.033317387,0.1
13328,2,0.4746377,0.43630216,0.038335532,0.1
13329,2,0.38215214,0.42023906,0.03808692,0.1
13330,2,0.37659198,0.4025269,0.025934905,0.1
13331,2,0.3681204,0.34894654,0.01917386,0.1
13332,2,0.3162747,0.1809331,0.1353416,0.1
13333,2,0.12888771,0.10622418,0.022663534,0.1
13334,2,0.054681726,-0.04041317,0.0950949,0.1
13335,2,-0.10430172,-0.0071614496,0.09714027,0.1
13336,2,-0.048220992,-0.12170868,0.07348769,0.1
13337,2,-0.16977575,-0.106521115,0.06325464,0.1
13338,2,-0.13671198,-0.22096074,0.08424875,0.1
13339,2,-0.2590576,-0.31995896,0.060901344,0.1
13340,2,-0.36166823,-0.40735576,0.045687526,0.1
13341,2,-0.4495976,-0.4849332,0.0353356,0.1
13342,2,-0.52536255,-0.3002903,0.22507226,0.1
13343,2,-0.2946598,-0.33149105,0.03683126,0.1
13344,2,-0.32338455,-0.39949358,0.07610902,0.1
13345,2,-0.3960387,-0.38398868,0.012050033,0.1
13346,2,-0.3704477,-0.35671338,0.013734311,0.1
13347,2,-0.33290362,-0.3886227,0.055719078,0.1
13348,2,-0.36686116,-0.38104457,0.014183402,0.1
13349,2,-0.3547398,-0.42209518,0.067355394,0.1
13350,2,-0.40080667,-0.50333244,0.10252577,0.1
13351,2,-0.4934076,-0.4892315,0.00417611,0.1
13352,2,-0.47339737,-0.45531797,0.0180794,0.1
13353,2,-0.4314676,-0.42381358,0.0076540112,0.1
13354,2,-0.39395738,-0.49158087,0.0976235,0.1
13355,2,-0.47384483,-0.428366,0.04547882,0.1
13356,2,-0.39945954,-0.25420338,0.14525616,0.1
13357,2,-0.19702703,-0.27757308,0.08054605,0.1
13358,2,-0.23099086,-0.21857074,0.012420118,0.1
13359,2,-0.16735977,0.07538077,0.24274054,0.1
13360,2,0.16959088,0.1726121,0.0030212253,0.1
13361,2,0.27023175,0.1972461,0.07298565,0.1
13362,2,0.28383183,0.27508822,0.008743614,0.1
13363,2,0.36047313,0.3917843,0.031311184,0.1
13364,2,0.48162737,0.38282976,0.09879762,0.1
13365,2,0.45421356,0.41643068,0.037782878,0.1
13366,2,0.4785518,0.64970887,0.17115706,0.1
13367,2,0.73415637,0.71137255,0.022783816,0.1
13368,2,0.7873885,0.780386,0.0070025325,0.1
13369,2,0.84921366,0.8416944,0.007519245,0.1
13370,2,0.90222937,0.8861905,0.016038895,0.1
13371,2,0.9364238,1.0547316,0.11830783,0.1
13372,2,1.1105442,1.1492352,0.038691044,0.1
13373,2,1.1982725,1.1110244,0.08724809,0.1
13374,2,1.1378479,1.1159569,0.021890998,0.1
13375,2,1.1290016,1.0904644,0.038537264,0.1
13376,2,1.0879745,1.096941,0.008966446,0.1
13377,2,1.0856403,1.125291,0.03965068,0.1
13378,2,1.1095357,1.1487788,0.039243102,0.1
13379,2,1.128814,1.2496884,0.120874405,0.1
13380,2,1.234822,1.3085887,0.07376671,0.1
13381,2,1.292274,1.1317849,0.16048908,0.1
13382,2,1.0871114,1.09988,0.012768626,0.1
13383,2,1.0499067,0.9897157,0.060191035,0.1
13384,2,0.9251123,0.9231592,0.001953125,0.1
13385,2,0.85322464,0.925623,0.072398365,0.1
13386,2,0.8628633,0.9562538,0.093390524,0.1
13387,2,0.9047178,0.9231888,0.018471003,0.1
13388,2,0.8725043,0.80688673,0.06561756,0.1
13389,2,0.7445558,0.6708992,0.07365656,0.1
13390,2,0.5954815,0.56851006,0.02697146,0.1
13391,2,0.4879744,0.5937256,0.10575122,0.1
13392,2,0.5321581,0.51076615,0.021391928,0.1
13393,2,0.44726825,0.37350616,0.07376209,0.1
13394,2,0.2989388,0.40400374,0.10506493,0.1
13395,2,0.35106158,0.31763113,0.033430457,0.1
13396,2,0.26254985,0.18146153,0.08108832,0.1
13397,2,0.11566365,0.27000943,0.15434578,0.1
13398,2,0.2369037,0.1782305,0.058673203,0.1
13399,2,0.14043005,0.1683929,0.027962849,0.1
13400,2,0.14184207,0.13018058,0.011661485,0.1
13401,2,0.10819642,0.15702651,0.048830092,0.1
13402,2,0.15110454,0.038189564,0.11291498,0.1
13403,2,0.019028082,-0.045716647,0.064744726,0.1
13404,2,-0.06997961,-0.24201134,0.17203173,0.1
13405,2,-0.2902247,-0.38105068,0.090825975,0.1
13406,2,-0.4388249,-0.34255832,0.09626657,0.1
13407,2,-0.37749535,-0.33205372,0.045441628,0.1
13408,2,-0.35186243,-0.36722147,0.015359044,0.1
13409,2,-0.3819819,-0.3828498,0.00086790323,0.1
13410,2,-0.3899879,-0.38453314,0.005454749,0.1
13411,2,-0.38291854,-0.48943898,0.106520444,0.1
13412,2,-0.49796057,-0.4573306,0.040629953,0.1
13413,2,-0.45169514,-0.39787093,0.053824216,0.1
13414,2,-0.37565136,-0.44389513,0.06824377,0.1
13415,2,-0.42599523,-0.36065727,0.065337956,0.1
13416,2,-0.3248133,-0.38572416,0.06091085,0.1
13417,2,-0.3538306,-0.37137744,0.017546833,0.1
13418,2,-0.3367063,-0.37625453,0.03954822,0.1
13419,2,-0.3431545,-0.50616574,0.16301125,0.1
13420,2,-0.49585187,-0.4088665,0.08698538,0.1
13421,2,-0.38039166,-0.41477236,0.034380704,0.1
13422,2,-0.3886013,-0.29471916,0.09388214,0.1
13423,2,-0.24931392,-0.22467338,0.024640545,0.1
13424,2,-0.1718468,-0.16552235,0.006324455,0.1
13425,2,-0.10889827,-0.1093239,0.00042562932,0.1
13426,2,-0.05065994,-0.028605081,0.022054859,0.1
13427,2,0.035501532,0.16027462,0.12477309,0.1
13428,2,0.24705559,0.2514107,0.004355103,0.1
13429,2,0.33995578,0.36357647,0.023620695,0.1
13430,2,0.45604795,0.47568312,0.01963517,0.1
13431,2,0.57010424,0.57028216,0.00017791986,0.1
13432,2,0.66215295,0.60389954,0.058253407,0.1
13433,2,0.682767,0.66172427,0.021042705,0.1
13434,2,0.73242533,0.90068305,0.16825771,0.1
13435,2,0.98735124,0.9104002,0.07695103,0.1
13436,2,0.9781725,0.9421838,0.03598869,0.1
13437,2,0.9960434,1.05883,0.06278664,0.1
13438,2,1.110565,1.0569723,0.053592682,0.1
13439,2,1.0910873,1.1368204,0.045733094,0.1
13440,2,1.1653934,1.2092512,0.043857813,0.1
13441,2,1.2309592,1.2758837,0.044924498,0.1
13442,2,1.2898746,1.2700197,0.019854903,0.1
13443,2,1.2692456,1.3408015,0.07155585,0.1
13444,2,1.3350849,1.2476327,0.08745217,0.1
13445,2,1.220367,1.2408059,0.02043891,0.1
13446,2,1.2057197,1.1221702,0.0835495,0.1
13447,2,1.0672761,1.064539,0.0027371645,0.1
13448,2,1.0015781,1.1420385,0.14046037,0.1
13449,2,1.0913193,1.1853431,0.094023824,0.1
13450,2,1.1406536,0.9731976,0.16745603,0.1
13451,2,0.8999197,1.0358498,0.13593012,0.1
13452,2,0.97824234,0.9196343,0.058608055,0.1
13453,2,0.85012263,0.8491293,0.0009933114,0.1
13454,2,0.77717406,0.84108955,0.06391549,0.1
13455,2,0.77805567,0.8073037,0.029248059,0.1
13456,2,0.7487212,0.71064955,0.038071632,0.1
13457,2,0.6462825,0.47771505,0.16856745,0.1
13458,2,0.38512743,0.4996611,0.11453366,0.1
13459,2,0.42825598,0.4235587,0.0046972632,0.1
13460,2,0.35365257,0.35774413,0.004091561,0.1
13461,2,0.2916272,0.34146637,0.04983917,0.1
13462,2,0.28829503,0.37402946,0.08573443,0.1
13463,2,0.34151796,0.35942185,0.017903894,0.1
13464,2,0.33641273,0.21061873,0.125794,0.1
13465,2,0.17119513,0.15194494,0.0192502,0.1
13466,2,0.114880085,0.028804297,0.08607579,0.1
13467,2,-0.01793006,-0.011407827,0.0065222336,0.1
13468,2,-0.050944537,-0.06688837,0.015943833,0.1
13469,2,-0.10274142,-0.039339855,0.063401565,0.1
13470,2,-0.056511045,-0.0708481,0.014337055,0.1
13471,2,-0.08280265,-0.1567415,0.07393885,0.1
13472,2,-0.17426586,-0.24806422,0.07379836,0.1
13473,2,-0.27128878,-0.35084984,0.079561055,0.1
13474,2,-0.3806591,-0.4861061,0.105446994,0.1
13475,2,-0.5261554,-0.48074728,0.04540813,0.1
13476,2,-0.50576764,-0.4375491,0.06821853,0.1
13477,2,-0.4431911,-0.51769096,0.074499846,0.1
13478,2,-0.5274995,-0.5240971,0.003402412,0.1
13479,2,-0.5253392,-0.4287675,0.096571684,0.1
13480,2,-0.40591747,-0.48860985,0.082692385,0.1
13481,2,-0.47174394,-0.48157978,0.009835839,0.1
13482,2,-0.45910567,-0.4966927,0.037587017,0.1
13483,2,-0.47365743,-0.46769428,0.0059631467,0.1
13484,2,-0.4373017,-0.34431934,0.09298235,0.1
13485,2,-0.29208034,-0.391628,0.099547654,0.1
13486,2,-0.35077775,-0.30250084,0.0482769,0.1
13487,2,-0.24854505,-0.42468762,0.17614257,0.1
13488,2,-0.39669722,-0.36342892,0.033268303,0.1
13489,2,-0.3268847,-0.31096807,0.015916616,0.1
13490,2,-0.26904237,-0.2132798,0.055762574,0.1
13491,2,-0.15929848,-0.12953359,0.02976489,0.1
13492,2,-0.06818077,0.015550904,0.08373167,0.1
13493,2,0.09339571,0.13028252,0.03688681,0.1
13494,2,0.21619093,0.23404455,0.017853618,0.1
13495,2,0.32393306,0.3026648,0.021268278,0.1
13496,2,0.3888492,0.43790352,0.049054325,0.1
13497,2,0.53093815,0.5811405,0.05020237,0.1
13498,2,0.679529,0.69404536,0.014516354,0.1
13499,2,0.7904059,0.7975986,0.0071926713,0.1
13500,2,0.88900596,0.91030616,0.021300197,0.1
13501,2,0.9966807,0.97944534,0.017235339,0.1
13502,2,1.053997,1.0342072,0.019789815,0.1
13503,2,1.0955601,1.0354506,0.060109496,0.1
13504,2,1.078006,1.0232203,0.05478573,0.1
13505,2,1.0476832,1.0410604,0.0066227913,0.1
13506,2,1.0540076,1.1989261,0.14491844,0.1
13507,2,1.2177973,1.1768914,0.040905833,0.1
13508,2,1.1791675,1.1449171,0.03425038,0.1
13509,2,1.132066,1.1860566,0.053990602,0.1
13510,2,1.1695848,1.2551031,0.08551836,0.1
13511,2,1.2384071,1.1931261,0.045281053,0.1
13512,2,1.1612027,1.1727331,0.011530399,0.1
13513,2,1.1335857,1.1075902,0.025995493,0.1
13514,2,1.0572776,1.0325875,0.024690032,0.1
13515,2,0.97221226,1.0768938,0.10468155,0.1
13516,2,1.0255756,1.0157181,0.009857535,0.1
13517,2,0.9582396,0.94504267,0.013196945,0.1
13518,2,0.8817449,0.9523658,0.070620894,0.1
13519,2,0.8968093,0.9117928,0.014983535,0.1
13520,2,0.8565218,0.9624394,0.10591763,0.1
13521,2,0.9219309,0.7872763,0.13465458,0.1
13522,2,0.72529167,0.6474498,0.07784188,0.1
13523,2,0.57223785,0.6223784,0.05014056,0.1
13524,2,0.55623543,0.5003768,0.055858612,0.1
13525,2,0.42575946,0.5850345,0.15927503,0.1
13526,2,0.5403984,0.50934047,0.031057954,0.1
13527,2,0.46294865,0.46136945,0.0015791953,0.1
13528,2,0.4187754,0.39288682,0.025888592,0.1
13529,2,0.3502278,0.28276172,0.06746608,0.1
13530,2,0.23262736,0.2171356,0.015491769,0.1
13531,2,0.16901106,0.11138842,0.057622634,0.1
13532,2,0.057878643,0.123003826,0.06512518,0.1
13533,2,0.087015286,-0.0093312515,0.096346535,0.1
13534,2,-0.056581482,-0.1789432,0.12236172,0.1
13535,2,-0.24200052,-0.14442429,0.09757623,0.1
13536,2,-0.18392542,-0.14924625,0.034679174,0.1
13537,2,-0.1752274,-0.35796025,0.18273285,0.1
13538,2,-0.40759617,-0.34173292,0.06586325,0.1
13539,2,-0.372626,-0.46496803,0.09234202,0.1
13540,2,-0.5032255,-0.43142226,0.07180324,0.1
13541,2,-0.4494015,-0.4755279,0.026126415,0.1
13542,2,-0.4891932,-0.4330254,0.05616781,0.1
13543,2,-0.42851907,-0.4235067,0.005012363,0.1
13544,2,-0.40935993,-0.38393915,0.025420785,0.1
13545,2,-0.35680193,-0.4412681,0.08446616,0.1
13546,2,-0.42027175,-0.44568297,0.025411218,0.1
13547,2,-0.4214509,-0.50674266,0.08529174,0.1
13548,2,-0.4897415,-0.47818038,0.0115611255,0.1
13549,2,-0.45285398,-0.4874285,0.03457451,0.1
13550,2,-0.4618014,-0.43513337,0.026668042,0.1
13551,2,-0.39944243,-0.39548165,0.0039607882,0.1
13552,2,-0.3538379,-0.39796773,0.04412982,0.1
13553,2,-0.35918993,-0.3991557,0.03996578,0.1
13554,2,-0.36330503,-0.28458077,0.078724265,0.1
13555,2,-0.23183042,-0.27070543,0.038875014,0.1
13556,2,-0.2216146,-0.22739509,0.0057804883,0.1
13557,2,-0.177006,-0.21141422,0.03440821,0.1
13558,2,-0.16545713,-0.17091548,0.005458355,0.1
13559,2,-0.12504157,-0.03104856,0.093993016,0.1
13560,2,0.031864338,0.07845824,0.046593904,0.1
13561,2,0.15015142,0.16145977,0.011308357,0.1
13562,2,0.23525299,0.28788024,0.05262725,0.1
13563,2,0.37007746,0.46241263,0.092335165,0.1
13564,2,0.5581818,0.5842999,0.0261181,0.1
13565,2,0.68146676,0.7514194,0.06995267,0.1
13566,2,0.8540074,0.90450495,0.050497532,0.1
13567,2,1.006453,0.9063903,0.10006273,0.1
13568,2,0.9860168,0.97363687,0.012379944,0.1
13569,2,1.0418382,1.0521729,0.01033473,0.1
13570,2,1.110657,1.2186749,0.10801792,0.1
13571,2,1.275814,1.2378806,0.03793347,0.1
13572,2,1.276454,1.2657287,0.01072526,0.1
13573,2,1.2887361,1.1656573,0.12307882,0.1
13574,2,1.1609833,1.1331545,0.027828813,0.1
13575,2,1.1132064,1.1515244,0.038318038,0.1
13576,2,1.1255261,1.0505408,0.074985266,0.1
13577,2,1.0044117,1.1693494,0.16493773,0.1
13578,2,1.1355045,1.2051951,0.069690585,0.1
13579,2,1.1711471,1.0923856,0.07876146,0.1
13580,2,1.0398986,1.0553766,0.015478015,0.1
13581,2,0.99815357,1.0470667,0.04891312,0.1
13582,2,0.9908254,0.9920425,0.0012170672,0.1
13583,2,0.9309153,0.90817463,0.022740662,0.1
13584,2,0.83941275,0.8606091,0.021196365,0.1
13585,2,0.7918594,0.85210824,0.06024885,0.1
13586,2,0.79064244,0.82827926,0.037636817,0.1
13587,2,0.77157164,0.73356205,0.038009584,0.1
13588,2,0.67012346,0.5877159,0.082407534,0.1
13589,2,0.5101119,0.58136445,0.071252525,0.1
13590,2,0.5165771,0.5776479,0.0610708,0.1
13591,2,0.5252317,0.65087235,0.12564063,0.1
13592,2,0.6228747,0.5625561,0.06031859,0.1
13593,2,0.5281227,0.47865206,0.049470663,0.1
13594,2,0.439521,0.36496955,0.07455146,0.1
13595,2,0.3165117,0.24587914,0.07063255,0.1
13596,2,0.18851115,0.13335371,0.055157438,0.1
13597,2,0.069789,0.025469786,0.044319212,0.1
13598,2,-0.042071506,0.04343066,0.08550216,0.1
13599,2,-0.0036768913,0.036260996,0.039937887,0.1
13600,2,0.0025446862,-0.04769329,0.050237976,0.1
13601,2,-0.08390887,-0.11037021,0.02646134,0.1
13602,2,-0.14466166,-0.13521475,0.009446919,0.1
13603,2,-0.16083482,-0.23421659,0.07338177,0.1
13604,2,-0.2656342,-0.30444762,0.038813412,0.1
13605,2,-0.33552802,-0.29604876,0.039479256,0.1
13606,2,-0.31283426,-0.27564895,0.03718531,0.1
13607,2,-0.27805033,-0.39514273,0.1170924,0.1
13608,2,-0.40978134,-0.36427483,0.045506507,0.1
13609,2,-0.3635553,-0.3750806,0.011525273,0.1
13610,2,-0.36862803,-0.46200815,0.09338012,0.1
13611,2,-0.46388406,-0.56481344,0.10092938,0.1
13612,2,-0.57604545,-0.42632934,0.14971611,0.1
13613,2,-0.40595478,-0.48628438,0.0803296,0.1
13614,2,-0.47235358,-0.5113419,0.03898835,0.1
13615,2,-0.49745053,-0.45257965,0.044870883,0.1
13616,2,-0.4251334,-0.3128596,0.11227381,0.1
13617,2,-0.26027602,-0.32676634,0.06649032,0.1
13618,2,-0.2798881,-0.24374418,0.036143914,0.1
13619,2,-0.18555656,-0.30539033,0.11983377,0.1
13620,2,-0.263843,-0.15204294,0.11180006,0.1
13621,2,-0.0876503,-0.26023328,0.17258298,0.1
13622,2,-0.22313958,-0.19026516,0.03287442,0.1
13623,2,-0.14571774,-0.13942593,0.0062918067,0.1
13624,2,-0.0923423,-0.085369386,0.0069729164,0.1
13625,2,-0.036050647,0.02306862,0.05911927,0.1
13626,2,0.08352362,0.25474238,0.17121875,0.1
13627,2,0.34474772,0.31837946,0.02636826,0.1
13628,2,0.40439305,0.42536798,0.020974934,0.1
13629,2,0.5141406,0.4638679,0.050272703,0.1
13630,2,0.5424951,0.61223155,0.06973648,0.1
13631,2,0.6986336,0.71570224,0.017068624,0.1
13632,2,0.80016404,0.7883023,0.011861742,0.1
13633,2,0.8651116,0.7698764,0.09523517,0.1
13634,2,0.8258093,0.9202095,0.09440023,0.1
13635,2,0.98143977,1.034314,0.052874267,0.1
13636,2,1.0928981,0.99911755,0.09378058,0.1
13637,2,1.0353746,1.0674276,0.032052994,0.1
13638,2,1.0977328,0.9965298,0.101202965,0.1
13639,2,1.0033011,1.1667218,0.16342068,0.1
13640,2,1.1834607,1.2171595,0.033698797,0.1
13641,2,1.2267869,1.1690545,0.057732344,0.1
13642,2,1.1610172,1.0833414,0.07767582,0.1
13643,2,1.0556521,1.1677177,0.11206555,0.1
13644,2,1.145611,1.1500344,0.00442338,0.1
13645,2,1.1200684,1.1913973,0.07132888,0.1
13646,2,1.1625092,1.1280382,0.034471035,0.1
13647,2,1.0874286,1.0635512,0.023877382,0.1
13648,2,1.0134621,1.0204532,0.006991148,0.1
13649,2,0.9661271,0.96782446,0.0016973615,0.1
13650,2,0.90942276,0.8714729,0.03794986,0.1
13651,2,0.8037489,0.80250776,0.0012411475,0.1
13652,2,0.73193866,0.78283924,0.05090058,0.1
13653,2,0.7189227,0.77088964,0.051966965,0.1
13654,2,0.71490544,0.7202415,0.005336046,0.1
13655,2,0.6654757,0.67512506,0.009649336,0.1
13656,2,0.623021,0.5070363,0.11598468,0.1
13657,2,0.43632385,0.42326382,0.013060033,0.1
13658,2,0.35165188,0.39966646,0.04801458,0.1
13659,2,0.33898318,0.33146748,0.0075156987,0.1
13660,2,0.27269167,0.26245344,0.01023823,0.1
13661,2,0.2056383,0.3029719,0.097333595,0.1
13662,2,0.26859653,0.20865875,0.059937775,0.1
13663,2,0.16902584,0.20295987,0.033934027,0.1
13664,2,0.17537922,0.12828033,0.04709889,0.1
13665,2,0.098426506,0.052113086,0.04631342,0.1
13666,2,0.020063564,0.06997397,0.049910404,0.1
13667,2,0.05361958,0.015718857,0.037900724,0.1
13668,2,-0.00044080615,-0.063211985,0.06277118,0.1
13669,2,-0.08382124,-0.14092363,0.057102397,0.1
13670,2,-0.16512805,-0.095841624,0.06928643,0.1
13671,2,-0.10065538,-0.26708496,0.16642958,0.1
13672,2,-0.29406324,-0.27288154,0.021181703,0.1
13673,2,-0.28958988,-0.31613994,0.026550055,0.1
13674,2,-0.33061346,-0.3781285,0.047515035,0.1
13675,2,-0.39387864,-0.2992321,0.09464654,0.1
13676,2,-0.2915268,-0.35209844,0.06057164,0.1
13677,2,-0.34764007,-0.3956632,0.048023134,0.1
13678,2,-0.39259177,-0.42562214,0.03303036,0.1
13679,2,-0.42161995,-0.42301732,0.0013973713,0.1
13680,2,-0.41293424,-0.44837025,0.035436004,0.1
13681,2,-0.43819994,-0.4797819,0.04158196,0.1
13682,2,-0.47084278,-0.42895195,0.04189083,0.1
13683,2,-0.40755087,-0.3775856,0.029965281,0.1
13684,2,-0.34574538,-0.40470082,0.05895543,0.1
13685,2,-0.37806737,-0.39745873,0.019391358,0.1
13686,2,-0.36991578,-0.34332186,0.026593924,0.1
13687,2,-0.3074494,-0.32159966,0.014150262,0.1
13688,2,-0.284782,-0.19671665,0.08806534,0.1
13689,2,-0.14154783,-0.2218508,0.08030297,0.1
13690,2,-0.17811596,-0.18775986,0.009643897,0.1
13691,2,-0.1440602,0.01686708,0.16092728,0.1
13692,2,0.0898803,0.12066672,0.030786417,0.1
13693,2,0.20087999,0.18552011,0.015359879,0.1
13694,2,0.26413935,0.2557322,0.008407146,0.1
13695,2,0.33299163,0.4158169,0.08282527,0.1
13696,2,0.5059556,0.55669576,0.050740182,0.1
13697,2,0.6529774,0.76309305,0.11011565,0.1
13698,2,0.8711383,0.8232833,0.04785496,0.1
13699,2,0.91850996,0.87692785,0.041582108,0.1
13700,2,0.9588827,0.93705714,0.021825552,0.1
13701,2,1.007354,1.0096838,0.0023298264,0.1
13702,2,1.0704002,1.0103216,0.06007862,0.1
13703,2,1.0527976,1.1734676,0.12067008,0.1
13704,2,1.2184827,1.2023016,0.016181111,0.1
13705,2,1.2326965,1.1086915,0.12400508,0.1
13706,2,1.1119733,1.2404363,0.12846303,0.1
13707,2,1.2470682,1.1948115,0.052256703,0.1
13708,2,1.1836655,1.143988,0.0396775,0.1
13709,2,1.1174145,1.130185,0.012770534,0.1
13710,2,1.0958097,1.0914624,0.0043473244,0.1
13711,2,1.0479367,1.1318405,0.08390379,0.1
13712,2,1.0917354,1.0840597,0.0076756477,0.1
13713,2,1.0358992,1.0251337,0.010765433,0.1
13714,2,0.9693846,1.174209,0.20482439,0.1
13715,2,1.1399179,1.051932,0.08798587,0.1
13716,2,1.000849,1.0020586,0.0012096167,0.1
13717,2,0.94731677,0.8708325,0.07648426,0.1
13718,2,0.80136746,0.8363209,0.034953415,0.1
13719,2,0.77020556,0.81408924,0.04388368,0.1
13720,2,0.75384784,0.67016923,0.0836786,0.1
13721,2,0.5956001,0.6451748,0.049574673,0.1
13722,2,0.5792223,0.56127435,0.017947972,0.1
13723,2,0.49328873,0.39820158,0.09508714,0.1
13724,2,0.31477115,0.43099213,0.11622098,0.1
13725,2,0.37039733,0.31516528,0.055232048,0.1
13726,2,0.2478105,0.2469838,0.0008267015,0.1
13727,2,0.18297054,0.3417583,0.15878777,0.1
13728,2,0.31113684,0.32170758,0.010570735,0.1
13729,2,0.2993038,0.22452544,0.07477836,0.1
13730,2,0.19499163,0.13959426,0.055397376,0.1
13731,2,0.10607988,0.032669146,0.073410735,0.1
13732,2,-0.0082586855,-0.087767065,0.07950838,0.1
13733,2,-0.13727748,-0.13567221,0.0016052723,0.1
13734,2,-0.17900723,-0.096803606,0.08220363,0.1
13735,2,-0.11867756,-0.1743727,0.055695146,0.1
13736,2,-0.19887438,-0.2730524,0.07417801,0.1
13737,2,-0.30344543,-0.22376914,0.079676285,0.1
13738,2,-0.23276228,-0.38243672,0.14967445,0.1
13739,2,-0.40946972,-0.36279628,0.046673447,0.1
13740,2,-0.37450516,-0.46534872,0.09084356,0.1
13741,2,-0.48472577,-0.42677742,0.05794835,0.1
13742,2,-0.42887086,-0.5117611,0.08289027,0.1
13743,2,-0.5199272,-0.49816474,0.02176246,0.1
13744,2,-0.49527407,-0.49966103,0.0043869615,0.1
13745,2,-0.4900821,-0.54418457,0.05410248,0.1
13746,2,-0.53630686,-0.5936168,0.057309926,0.1
13747,2,-0.5881504,-0.45351538,0.134635,0.1
13748,2,-0.41951317,-0.5907551,0.17124194,0.1
13749,2,-0.5781862,-0.55019593,0.027990282,0.1
13750,2,-0.5275809,-0.5283465,0.00076556206,0.1
13751,2,-0.50067556,-0.43647853,0.06419703,0.1
13752,2,-0.39334875,-0.33230597,0.061042786,0.1
13753,2,-0.274249,-0.29739878,0.023149788,0.1
13754,2,-0.23922828,-0.26965952,0.03043124,0.1
13755,2,-0.21355075,-0.28263986,0.069089115,0.1
13756,2,-0.2363711,-0.21705088,0.01932022,0.1
13757,2,-0.16608876,-0.052257046,0.113831714,0.1
13758,2,0.01960513,0.050454002,0.030848872,0.1
13759,2,0.1288939,0.20785351,0.078959614,0.1
13760,2,0.3003828,0.28142503,0.018957764,0.1
13761,2,0.37059772,0.42371133,0.05311361,0.1
13762,2,0.52023506,0.6128874,0.09265232,0.1
13763,2,0.72065896,0.64270085,0.07795811,0.1
13764,2,0.73412913,0.8678766,0.13374746,0.1
13765,2,0.9705997,0.98013455,0.009534836,0.1
13766,2,1.0745301,1.0399284,0.03460169,0.1
13767,2,1.1187575,1.1492206,0.0304631,0.1
13768,2,1.2184627,1.1686155,0.049847245,0.1
13769,2,1.218194,1.2600949,0.041900873,0.1
13770,2,1.2994201,1.3432399,0.043819785,0.1
13771,2,1.3709505,1.3023154,0.068635106,0.1
13772,2,1.3074536,1.2484771,0.05897653,0.1
13773,2,1.2331054,1.2450095,0.01190412,0.1
13774,2,1.2183347,1.1298771,0.088457584,0.1
13775,2,1.0806236,1.2268445,0.14622092,0.1
13776,2,1.1854692,1.2279828,0.04251361,0.1
13777,2,1.181993,1.099803,0.08219004,0.1
13778,2,1.0343177,0.9800883,0.05422944,0.1
13779,2,0.89927316,1.0425105,0.14323735,0.1
13780,2,0.9762242,0.98342544,0.0072012544,0.1
13781,2,0.9130272,1.0027934,0.089766204,0.1
